time,et
2020-09-19,2.995
2020-09-20,3.188
2020-09-21,3.537
2020-09-22,3.304
2020-09-23,3.282
2020-09-24,2.794
2020-09-25,2.724
2020-09-26,3.472
2020-09-27,3.007
2020-09-28,2.705
2020-09-29,3.281
2020-09-30,3.406
2020-10-01,2.916
2020-10-02,2.956
2020-10-03,3.377
2020-10-04,3.306
2020-10-05,2.45
2020-10-06,2.215
2020-10-07,2.342
2020-10-08,1.727
2020-10-09,1.476
2020-10-10,1.358
2020-10-11,1.806
2020-10-12,1.995
2020-10-13,2.12
2020-10-14,2.86
2020-10-15,2.462
2020-10-16,2.2
2020-10-17,1.797
2020-10-18,2.151
2020-10-19,2.361
2020-10-20,2.346
2020-10-21,2.566
2020-10-22,2.542
2020-10-23,2.177
2020-10-24,1.916
2020-10-25,2.126
2020-10-26,3.885
2020-10-27,1.667
2020-10-28,1.798
2020-10-29,1.669
2020-10-30,1.985
2020-10-31,1.779
2020-11-01,1.871
2020-11-02,2.453
2020-11-03,2.429
2020-11-04,2.04
2020-11-05,1.905
2020-11-06,1.778
2020-11-07,1.519
2020-11-08,1.994
2020-11-09,1.085
2020-11-10,1.176
2020-11-11,1.07
2020-11-12,1.231
2020-11-13,1.189
2020-11-14,0.786
2020-11-15,0.876
2020-11-16,1.415
2020-11-17,1.824
2020-11-18,0.93
2020-11-19,1.265
2020-11-20,1.37
2020-11-21,1.314
2020-11-22,1.422
2020-11-23,1.703
2020-11-24,1.387
2020-11-25,1.94
2020-11-26,2.422
2020-11-27,1.46
2020-11-28,1.299
2020-11-29,1.132
2020-11-30,1.474
2020-12-01,1.029
2020-12-02,0.93
2020-12-03,0.762
2020-12-04,0.794
2020-12-05,0.581
2020-12-06,0.848
2020-12-07,1.019
2020-12-08,0.623
2020-12-09,0.622
2020-12-10,1.101
2020-12-11,0.746
2020-12-12,0.344
2020-12-13,0.414
2020-12-14,0.597
2020-12-15,0.511
2020-12-16,0.534
2020-12-17,0.867
2020-12-18,0.644
2020-12-19,0.536
2020-12-20,0.696
2020-12-21,0.433
2020-12-22,0.896
2020-12-23,0.849
2020-12-24,0.798
2020-12-25,1.235
2020-12-26,1.188
2020-12-27,1.136
2020-12-28,0.9
2020-12-29,0.925
2020-12-30,0.856
2020-12-31,1.366
