time,et
2020-03-22,3.275
2020-03-23,3.274
2020-03-24,2.864
2020-03-25,2.863
2020-03-26,3.476
2020-03-27,3.572
2020-03-28,2.14
2020-03-29,2.644
2020-03-30,3.249
2020-03-31,4.054
2020-04-01,4.386
2020-04-02,4.865
2020-04-03,4.662
2020-04-04,2.19
2020-04-05,1.773
2020-04-06,1.829
2020-04-07,3.492
2020-04-08,3.33
2020-04-09,2.486
2020-04-10,2.934
2020-04-11,3.114
2020-04-12,3.522
2020-04-13,4.219
2020-04-14,4.346
2020-04-15,3.791
2020-04-16,3.549
2020-04-17,2.963
2020-04-18,3.089
2020-04-19,2.936
2020-04-20,2.387
2020-04-21,3.622
2020-04-22,3.924
2020-04-23,4.352
2020-04-24,4.644
2020-04-25,4.292
2020-04-26,4.262
2020-04-27,4.358
2020-04-28,4.588
2020-04-29,3.728
2020-04-30,4.278
2020-05-01,4.278
2020-05-02,3.007
2020-05-03,3.757
2020-05-04,4.585
2020-05-05,4.824
2020-05-06,5.179
2020-05-07,4.997
2020-05-08,5.559
2020-05-09,5.241
2020-05-10,3.826
2020-05-11,3.087
2020-05-12,2.41
2020-05-13,3.249
2020-05-14,2.914
2020-05-15,4.527
2020-05-16,4.265
2020-05-17,3.579
2020-05-18,3.24
2020-05-19,4.03
2020-05-20,4.471
2020-05-21,5.2
2020-05-22,5.474
2020-05-23,5.599
2020-05-24,5.173
2020-05-25,5.428
2020-05-26,5.54
2020-05-27,5.776
2020-05-28,5.426
2020-05-29,4.144
2020-05-30,3.255
2020-05-31,3.424
2020-06-01,3.538
2020-06-02,4.404
2020-06-03,4.736
2020-06-04,5.365
2020-06-05,3.626
2020-06-06,3.382
2020-06-07,3.53
2020-06-08,3.902
2020-06-09,3.968
2020-06-10,4.067
2020-06-11,3.935
2020-06-12,2.717
2020-06-13,2.179
2020-06-14,2.801
2020-06-15,3.135
2020-06-16,3.443
2020-06-17,3.764
2020-06-18,3.789
2020-06-19,3.991
2020-06-20,3.731
2020-06-21,4.122
2020-06-22,4.43
2020-06-23,4.218
2020-06-24,4.154
2020-06-25,4.237
2020-06-26,4.416
2020-06-27,3.82
2020-06-28,3.518
2020-06-29,4.177
2020-06-30,4.019
2020-07-01,4.134
2020-07-02,3.719
2020-07-03,3.928
2020-07-04,5.074
2020-07-05,5.639
2020-07-06,5.188
2020-07-07,5.379
2020-07-08,5.343
2020-07-09,5.515
2020-07-10,5.504
2020-07-11,5.691
2020-07-12,5.602
2020-07-13,4.288
2020-07-14,3.805
2020-07-15,3.709
2020-07-16,3.262
2020-07-17,3.167
2020-07-18,3.738
2020-07-19,3.375
2020-07-20,3.14
2020-07-21,3.359
2020-07-22,3.443
2020-07-23,3.668
2020-07-24,3.708
2020-07-25,4.161
2020-07-26,4.432
2020-07-27,4.604
2020-07-28,4.721
2020-07-29,5.006
2020-07-30,5.18
2020-07-31,5.046
2020-08-01,5.614
2020-08-02,5.684
2020-08-03,6.082
2020-08-04,5.362
2020-08-05,3.618
2020-08-06,4.746
2020-08-07,5.076
2020-08-08,5.482
2020-08-09,6.037
2020-08-10,5.558
2020-08-11,4.583
2020-08-12,5.724
2020-08-13,6.09
2020-08-14,5.891
2020-08-15,6.544
2020-08-16,6.558
2020-08-17,7.072
2020-08-18,7.159
2020-08-19,7.026
2020-08-20,5.578
2020-08-21,5.413
2020-08-22,4.878
2020-08-23,4.784
2020-08-24,4.34
2020-08-25,3.468
2020-08-26,3.436
2020-08-27,3.735
2020-08-28,3.809
2020-08-29,3.558
2020-08-30,3.739
2020-08-31,3.757
2020-09-01,3.126
2020-09-02,2.936
2020-09-03,3.427
2020-09-04,4.266
2020-09-05,4.569
2020-09-06,4.421
2020-09-07,5.433
2020-09-08,5.289
2020-09-09,3.082
2020-09-10,2.888
2020-09-11,3.747
2020-09-12,4.315
2020-09-13,3.868
2020-09-14,3.928
2020-09-15,4.188
2020-09-16,4.319
2020-09-17,4.11
2020-09-18,3.545
2020-09-19,3.949
2020-09-20,4.291
2020-09-21,4.859
2020-09-22,4.633
2020-09-23,4.696
2020-09-24,4.08
2020-09-25,4.058
2020-09-26,5.274
2020-09-27,4.567
2020-09-28,4.107
2020-09-29,4.98
2020-09-30,5.168
2020-10-01,4.423
2020-10-02,4.481
2020-10-03,5.118
2020-10-04,5.009
2020-10-05,3.709
2020-10-06,3.352
2020-10-07,3.543
2020-10-08,2.611
2020-10-09,2.23
2020-10-10,2.051
2020-10-11,2.726
2020-10-12,3.01
2020-10-13,3.04
2020-10-14,3.914
2020-10-15,3.223
2020-10-16,2.764
2020-10-17,2.171
2020-10-18,2.505
2020-10-19,2.656
2020-10-20,2.553
2020-10-21,2.706
2020-10-22,2.601
2020-10-23,2.166
2020-10-24,1.855
2020-10-25,2.005
2020-10-26,3.575
2020-10-27,1.497
2020-10-28,1.579
2020-10-29,1.508
2020-10-30,1.848
2020-10-31,1.709
2020-11-01,1.855
2020-11-02,2.514
2020-11-03,2.576
2020-11-04,2.242
2020-11-05,2.173
2020-11-06,1.96
2020-11-07,1.62
2020-11-08,2.057
2020-11-09,1.084
2020-11-10,1.139
2020-11-11,1.004
2020-11-12,1.12
2020-11-13,1.049
2020-11-14,0.673
2020-11-15,0.728
2020-11-16,1.143
2020-11-17,1.431
2020-11-18,0.709
2020-11-19,0.938
2020-11-20,0.987
2020-11-21,0.921
2020-11-22,0.998
2020-11-23,1.197
2020-11-24,0.976
2020-11-25,1.367
2020-11-26,1.709
2020-11-27,1.031
2020-11-28,0.918
2020-11-29,0.801
2020-11-30,1.105
2020-12-01,0.822
2020-12-02,0.799
2020-12-03,0.712
2020-12-04,0.816
2020-12-05,0.669
2020-12-06,1.12
2020-12-07,1.596
2020-12-08,0.895
2020-12-09,0.824
2020-12-10,1.346
2020-12-11,0.845
2020-12-12,0.362
2020-12-13,0.405
2020-12-14,0.546
2020-12-15,0.437
2020-12-16,0.428
2020-12-17,0.65
2020-12-18,0.454
2020-12-19,0.355
2020-12-20,0.433
2020-12-21,0.253
2020-12-22,0.494
2020-12-23,0.441
2020-12-24,0.39
2020-12-25,0.57
2020-12-26,0.517
2020-12-27,0.466
2020-12-28,0.348
2020-12-29,0.338
2020-12-30,0.294
2020-12-31,0.443
