time,et
2020-10-13,1.977
2020-10-14,2.562
2020-10-15,2.124
2020-10-16,1.832
2020-10-17,1.448
2020-10-18,1.681
2020-10-19,1.793
2020-10-20,1.733
2020-10-21,1.848
2020-10-22,1.786
2020-10-23,1.495
2020-10-24,1.287
2020-10-25,1.398
2020-10-26,2.505
2020-10-27,1.054
2020-10-28,1.117
2020-10-29,1.06
2020-10-30,1.291
2020-10-31,1.186
2020-11-01,1.28
2020-11-02,1.723
2020-11-03,1.755
2020-11-04,1.517
2020-11-05,1.461
2020-11-06,1.323
2020-11-07,1.099
2020-11-08,1.402
2020-11-09,0.742
2020-11-10,0.783
2020-11-11,0.693
2020-11-12,0.777
2020-11-13,0.731
2020-11-14,0.471
2020-11-15,0.512
2020-11-16,0.808
2020-11-17,1.017
2020-11-18,0.507
2020-11-19,0.673
2020-11-20,0.713
2020-11-21,0.668
2020-11-22,0.707
2020-11-23,0.829
2020-11-24,0.661
2020-11-25,0.905
2020-11-26,1.106
2020-11-27,0.653
2020-11-28,0.569
2020-11-29,0.486
2020-11-30,0.675
2020-12-01,0.505
2020-12-02,0.495
2020-12-03,0.444
2020-12-04,0.513
2020-12-05,0.424
2020-12-06,0.716
2020-12-07,1.03
2020-12-08,0.564
2020-12-09,0.506
2020-12-10,0.804
2020-12-11,0.49
2020-12-12,0.204
2020-12-13,0.221
2020-12-14,0.286
2020-12-15,0.221
2020-12-16,0.207
2020-12-17,0.3
2020-12-18,0.199
2020-12-19,0.147
2020-12-20,0.169
2020-12-21,0.092
2020-12-22,0.165
2020-12-23,0.135
2020-12-24,0.107
2020-12-25,0.138
2020-12-26,0.107
2020-12-27,0.08
2020-12-28,0.046
2020-12-29,0.031
2020-12-30,0.014
2020-12-31,0.0
