time,et
2019-07-29,4.342
2019-07-30,4.071
2019-07-31,4.133
2019-08-01,3.53
2019-08-02,3.978
2019-08-03,4.048
2019-08-04,3.468
2019-08-05,3.354
2019-08-06,3.194
2019-08-07,2.958
2019-08-08,2.536
2019-08-09,2.533
2019-08-10,2.077
2019-08-11,2.335
2019-08-12,2.465
2019-08-13,2.335
2019-08-14,2.426
2019-08-15,2.414
2019-08-16,2.552
2019-08-17,2.061
2019-08-18,2.024
2019-08-19,1.921
2019-08-20,2.317
2019-08-21,3.151
2019-08-22,3.339
2019-08-23,3.301
2019-08-24,3.147
2019-08-25,3.542
2019-08-26,3.944
2019-08-27,3.931
2019-08-28,3.067
2019-08-29,2.855
2019-08-30,3.407
2019-08-31,3.628
2019-09-01,3.852
2019-09-02,3.534
2019-09-03,3.179
2019-09-04,3.522
2019-09-05,2.774
2019-09-06,2.799
2019-09-07,1.795
2019-09-08,2.42
2019-09-09,2.64
2019-09-10,2.545
2019-09-11,2.913
2019-09-12,2.898
2019-09-13,3.612
2019-09-14,4.154
2019-09-15,3.518
2019-09-16,2.218
2019-09-17,2.723
2019-09-18,2.293
2019-09-19,2.534
2019-09-20,2.699
2019-09-21,2.694
2019-09-22,2.825
2019-09-23,2.661
2019-09-24,2.676
2019-09-25,2.443
2019-09-26,2.338
2019-09-27,1.501
2019-09-28,1.842
2019-09-29,1.77
2019-09-30,1.697
2019-10-01,2.171
2019-10-02,2.091
2019-10-03,2.457
2019-10-04,2.355
2019-10-05,2.255
2019-10-06,1.725
2019-10-07,1.967
2019-10-08,2.288
2019-10-09,2.278
2019-10-10,2.048
2019-10-11,1.601
2019-10-12,1.417
2019-10-13,2.003
2019-10-14,1.819
2019-10-15,1.511
2019-10-16,1.416
2019-10-17,1.695
2019-10-18,1.477
2019-10-19,1.262
2019-10-20,1.615
2019-10-21,1.883
2019-10-22,1.47
2019-10-23,1.577
2019-10-24,1.877
2019-10-25,1.512
2019-10-26,1.308
2019-10-27,2.212
2019-10-28,1.134
2019-10-29,1.237
2019-10-30,1.263
2019-10-31,0.994
2019-11-01,0.709
2019-11-02,0.773
2019-11-03,0.731
2019-11-04,0.981
2019-11-05,1.098
2019-11-06,1.22
2019-11-07,0.977
2019-11-08,1.087
2019-11-09,1.361
2019-11-10,1.492
2019-11-11,1.048
2019-11-12,1.042
2019-11-13,1.21
2019-11-14,1.147
2019-11-15,1.141
2019-11-16,1.136
2019-11-17,0.848
2019-11-18,1.181
2019-11-19,1.735
2019-11-20,1.683
2019-11-21,0.731
2019-11-22,0.789
2019-11-23,1.073
2019-11-24,0.736
2019-11-25,1.703
2019-11-26,1.366
2019-11-27,0.627
2019-11-28,0.4
2019-11-29,0.63
2019-11-30,0.345
2019-12-01,0.562
2019-12-02,0.313
2019-12-03,0.376
2019-12-04,0.314
2019-12-05,0.378
2019-12-06,0.884
2019-12-07,1.33
2019-12-08,0.635
2019-12-09,0.572
2019-12-10,0.51
2019-12-11,0.383
2019-12-12,0.641
2019-12-13,0.449
2019-12-14,0.708
2019-12-15,0.903
2019-12-16,0.711
2019-12-17,0.907
2019-12-18,0.779
2019-12-19,0.391
2019-12-20,0.522
2019-12-21,0.458
2019-12-22,0.328
2019-12-23,0.525
2019-12-24,0.592
2019-12-25,0.66
2019-12-26,1.058
2019-12-27,1.06
2019-12-28,0.531
2019-12-29,0.666
2019-12-30,0.734
2019-12-31,0.468
2020-01-01,0.64
2020-01-02,1.049
2020-01-03,0.643
2020-01-04,0.703
2020-01-05,1.056
2020-01-06,0.647
2020-01-07,0.496
2020-01-08,0.717
2020-01-09,0.478
2020-01-10,0.644
2020-01-11,1.046
2020-01-12,1.09
2020-01-13,1.054
2020-01-14,1.095
2020-01-15,0.841
2020-01-16,0.672
2020-01-17,0.754
2020-01-18,1.004
2020-01-19,0.668
2020-01-20,0.667
2020-01-21,0.999
2020-01-22,0.831
2020-01-23,0.747
2020-01-24,0.912
2020-01-25,0.662
2020-01-26,1.074
2020-01-27,1.154
2020-01-28,1.235
2020-01-29,1.808
2020-01-30,1.559
2020-01-31,1.065
2020-02-01,1.254
2020-02-02,1.967
2020-02-03,2.232
2020-02-04,2.05
2020-02-05,1.513
2020-02-06,1.51
2020-02-07,1.507
2020-02-08,1.78
2020-02-09,3.661
2020-02-10,2.778
2020-02-11,2.158
2020-02-12,1.624
2020-02-13,1.539
2020-02-14,1.999
2020-02-15,2.005
2020-02-16,2.378
2020-02-17,2.937
2020-02-18,2.026
2020-02-19,1.94
2020-02-20,1.947
2020-02-21,2.604
2020-02-22,2.706
2020-02-23,2.528
2020-02-24,3.519
2020-02-25,2.564
2020-02-26,2.625
2020-02-27,2.506
2020-02-28,2.388
2020-02-29,3.234
2020-03-01,2.758
2020-03-02,4.002
2020-03-03,2.692
2020-03-04,2.327
2020-03-05,2.298
2020-03-06,2.188
2020-03-07,1.68
2020-03-08,1.658
2020-03-09,2.104
2020-03-10,2.538
2020-03-11,3.021
2020-03-12,3.122
2020-03-13,2.988
2020-03-14,1.584
2020-03-15,1.596
2020-03-16,1.045
2020-03-17,1.78
2020-03-18,1.386
2020-03-19,2.134
2020-03-20,2.232
2020-03-21,2.164
2020-03-22,2.682
2020-03-23,2.7
2020-03-24,2.379
2020-03-25,2.395
2020-03-26,2.928
2020-03-27,2.991
2020-03-28,1.781
2020-03-29,2.188
2020-03-30,2.672
2020-03-31,3.314
2020-04-01,3.563
2020-04-02,3.927
2020-04-03,3.74
2020-04-04,1.775
2020-04-05,1.452
2020-04-06,1.513
2020-04-07,2.922
2020-04-08,2.819
2020-04-09,2.129
2020-04-10,2.544
2020-04-11,2.733
2020-04-12,3.132
2020-04-13,3.803
2020-04-14,3.972
2020-04-15,3.515
2020-04-16,3.341
2020-04-17,2.832
2020-04-18,3.001
2020-04-19,2.901
2020-04-20,2.363
2020-04-21,3.594
2020-04-22,3.903
2020-04-23,4.338
2020-04-24,4.641
2020-04-25,4.299
2020-04-26,4.279
2020-04-27,4.386
2020-04-28,4.578
2020-04-29,3.689
2020-04-30,4.199
2020-05-01,4.164
2020-05-02,2.903
2020-05-03,3.599
2020-05-04,4.358
2020-05-05,4.548
2020-05-06,4.849
2020-05-07,4.646
2020-05-08,5.132
2020-05-09,4.804
2020-05-10,3.483
2020-05-11,2.79
2020-05-12,2.163
2020-05-13,2.896
2020-05-14,2.579
2020-05-15,3.979
2020-05-16,3.722
2020-05-17,3.102
2020-05-18,2.789
2020-05-19,3.445
2020-05-20,3.795
2020-05-21,4.383
2020-05-22,4.749
2020-05-23,5.001
2020-05-24,4.756
2020-05-25,5.138
2020-05-26,5.399
2020-05-27,5.796
2020-05-28,5.608
2020-05-29,4.41
2020-05-30,3.407
2020-05-31,3.521
2020-06-01,3.57
2020-06-02,4.355
2020-06-03,4.582
2020-06-04,5.071
2020-06-05,3.343
2020-06-06,3.035
2020-06-07,3.084
2020-06-08,3.311
2020-06-09,3.261
2020-06-10,3.227
2020-06-11,3.003
2020-06-12,1.985
2020-06-13,1.517
2020-06-14,1.845
2020-06-15,1.994
2020-06-16,2.116
2020-06-17,2.238
2020-06-18,2.182
2020-06-19,2.227
2020-06-20,2.019
2020-06-21,2.165
2020-06-22,2.26
2020-06-23,2.162
2020-06-24,2.14
2020-06-25,2.193
2020-06-26,2.297
2020-06-27,1.997
2020-06-28,1.848
2020-06-29,2.205
2020-06-30,2.132
2020-07-01,2.38
2020-07-02,2.3
2020-07-03,2.587
2020-07-04,3.536
2020-07-05,4.132
2020-07-06,3.98
2020-07-07,4.301
2020-07-08,4.436
2020-07-09,4.685
2020-07-10,4.788
2020-07-11,5.075
2020-07-12,5.126
2020-07-13,4.03
2020-07-14,3.679
2020-07-15,3.693
2020-07-16,3.349
2020-07-17,3.205
2020-07-18,3.726
2020-07-19,3.316
2020-07-20,3.041
2020-07-21,3.206
2020-07-22,3.24
2020-07-23,3.403
2020-07-24,3.392
2020-07-25,3.744
2020-07-26,3.926
2020-07-27,4.019
2020-07-28,4.064
2020-07-29,4.253
2020-07-30,4.347
2020-07-31,4.186
2020-08-01,4.606
2020-08-02,4.642
2020-08-03,4.943
2020-08-04,4.339
2020-08-05,2.915
2020-08-06,3.807
2020-08-07,4.055
2020-08-08,4.361
2020-08-09,4.783
2020-08-10,4.471
2020-08-11,3.743
2020-08-12,4.744
2020-08-13,5.121
2020-08-14,5.024
2020-08-15,5.66
2020-08-16,5.75
2020-08-17,6.285
2020-08-18,6.412
2020-08-19,6.347
2020-08-20,5.083
2020-08-21,4.979
2020-08-22,4.53
2020-08-23,4.489
2020-08-24,4.117
2020-08-25,3.327
2020-08-26,3.287
2020-08-27,3.562
2020-08-28,3.622
2020-08-29,3.373
2020-08-30,3.533
2020-08-31,3.538
2020-09-01,2.935
2020-09-02,2.747
2020-09-03,3.155
2020-09-04,3.867
2020-09-05,4.079
2020-09-06,3.888
2020-09-07,4.708
2020-09-08,4.518
2020-09-09,2.596
2020-09-10,2.399
2020-09-11,3.07
2020-09-12,3.489
2020-09-13,3.086
2020-09-14,3.095
2020-09-15,3.258
2020-09-16,3.318
2020-09-17,3.119
2020-09-18,2.658
2020-09-19,2.926
2020-09-20,3.143
2020-09-21,3.519
2020-09-22,3.318
2020-09-23,3.326
2020-09-24,2.858
2020-09-25,2.813
2020-09-26,3.618
2020-09-27,3.118
2020-09-28,2.789
2020-09-29,3.364
2020-09-30,3.472
2020-10-01,2.953
2020-10-02,2.974
2020-10-03,3.375
2020-10-04,3.281
2020-10-05,2.412
2020-10-06,2.164
2020-10-07,2.269
2020-10-08,1.658
2020-10-09,1.404
2020-10-10,1.279
2020-10-11,1.683
2020-10-12,1.838
2020-10-13,1.864
2020-10-14,2.409
2020-10-15,1.991
2020-10-16,1.713
2020-10-17,1.35
2020-10-18,1.563
2020-10-19,1.663
2020-10-20,1.604
2020-10-21,1.705
2020-10-22,1.644
2020-10-23,1.373
2020-10-24,1.179
2020-10-25,1.278
2020-10-26,2.285
2020-10-27,0.96
2020-10-28,1.015
2020-10-29,0.963
2020-10-30,1.173
2020-10-31,1.078
2020-11-01,1.162
2020-11-02,1.565
2020-11-03,1.593
2020-11-04,1.377
2020-11-05,1.326
2020-11-06,1.218
2020-11-07,1.026
2020-11-08,1.327
2020-11-09,0.712
2020-11-10,0.762
2020-11-11,0.684
2020-11-12,0.778
2020-11-13,0.742
2020-11-14,0.485
2020-11-15,0.534
2020-11-16,0.854
2020-11-17,1.089
2020-11-18,0.55
2020-11-19,0.74
2020-11-20,0.793
2020-11-21,0.753
2020-11-22,0.808
2020-11-23,0.959
2020-11-24,0.774
2020-11-25,1.074
2020-11-26,1.33
2020-11-27,0.795
2020-11-28,0.702
2020-11-29,0.606
2020-11-30,0.824
2020-12-01,0.604
2020-12-02,0.577
2020-12-03,0.504
2020-12-04,0.567
2020-12-05,0.455
2020-12-06,0.743
2020-12-07,1.033
2020-12-08,0.581
2020-12-09,0.536
2020-12-10,0.879
2020-12-11,0.554
2020-12-12,0.238
2020-12-13,0.268
2020-12-14,0.362
2020-12-15,0.291
2020-12-16,0.286
2020-12-17,0.436
2020-12-18,0.306
2020-12-19,0.24
2020-12-20,0.294
2020-12-21,0.173
2020-12-22,0.34
2020-12-23,0.305
2020-12-24,0.272
2020-12-25,0.399
2020-12-26,0.364
2020-12-27,0.331
2020-12-28,0.249
2020-12-29,0.243
2020-12-30,0.213
2020-12-31,0.324
