time,et
2019-09-08,2.046
2019-09-09,2.335
2019-09-10,2.34
2019-09-11,2.771
2019-09-12,2.839
2019-09-13,3.634
2019-09-14,4.281
2019-09-15,3.703
2019-09-16,2.38
2019-09-17,2.91
2019-09-18,2.439
2019-09-19,2.682
2019-09-20,2.842
2019-09-21,2.82
2019-09-22,2.938
2019-09-23,2.748
2019-09-24,2.742
2019-09-25,2.478
2019-09-26,2.349
2019-09-27,1.494
2019-09-28,1.815
2019-09-29,1.728
2019-09-30,1.641
2019-10-01,2.08
2019-10-02,1.986
2019-10-03,2.44
2019-10-04,2.446
2019-10-05,2.45
2019-10-06,1.96
2019-10-07,2.338
2019-10-08,2.843
2019-10-09,2.962
2019-10-10,2.786
2019-10-11,2.136
2019-10-12,1.854
2019-10-13,2.568
2019-10-14,2.283
2019-10-15,1.856
2019-10-16,1.7
2019-10-17,1.987
2019-10-18,1.689
2019-10-19,1.406
2019-10-20,1.753
2019-10-21,1.987
2019-10-22,1.507
2019-10-23,1.567
2019-10-24,1.807
2019-10-25,1.408
2019-10-26,1.174
2019-10-27,1.956
2019-10-28,0.988
2019-10-29,1.059
2019-10-30,1.064
2019-10-31,0.823
2019-11-01,0.576
2019-11-02,0.616
2019-11-03,0.572
2019-11-04,0.869
2019-11-05,1.069
2019-11-06,1.282
2019-11-07,1.092
2019-11-08,1.28
2019-11-09,1.674
2019-11-10,1.906
2019-11-11,1.382
2019-11-12,1.414
2019-11-13,1.687
2019-11-14,1.642
2019-11-15,1.677
2019-11-16,1.713
2019-11-17,1.311
2019-11-18,1.872
2019-11-19,2.819
2019-11-20,2.696
2019-11-21,1.155
2019-11-22,1.228
2019-11-23,1.647
2019-11-24,1.113
2019-11-25,2.537
2019-11-26,2.004
2019-11-27,0.907
2019-11-28,0.57
2019-11-29,0.883
2019-11-30,0.475
2019-12-01,0.763
2019-12-02,0.418
2019-12-03,0.495
2019-12-04,0.406
2019-12-05,0.481
2019-12-06,1.106
2019-12-07,1.634
2019-12-08,0.767
2019-12-09,0.68
2019-12-10,0.595
2019-12-11,0.439
2019-12-12,0.721
2019-12-13,0.496
2019-12-14,0.767
2019-12-15,0.96
2019-12-16,0.742
2019-12-17,0.928
2019-12-18,0.782
2019-12-19,0.384
2019-12-20,0.503
2019-12-21,0.432
2019-12-22,0.303
2019-12-23,0.475
2019-12-24,0.524
2019-12-25,0.571
2019-12-26,0.895
2019-12-27,0.876
2019-12-28,0.429
2019-12-29,0.525
2019-12-30,0.564
2019-12-31,0.351
2020-01-01,0.468
2020-01-02,0.748
2020-01-03,0.446
2020-01-04,0.475
2020-01-05,0.694
2020-01-06,0.413
2020-01-07,0.311
2020-01-08,0.441
2020-01-09,0.29
2020-01-10,0.384
2020-01-11,0.616
2020-01-12,0.634
2020-01-13,0.606
2020-01-14,0.623
2020-01-15,0.492
2020-01-16,0.404
2020-01-17,0.466
2020-01-18,0.637
2020-01-19,0.435
2020-01-20,0.445
2020-01-21,0.683
2020-01-22,0.582
2020-01-23,0.536
2020-01-24,0.669
2020-01-25,0.497
2020-01-26,0.824
2020-01-27,0.906
2020-01-28,0.99
2020-01-29,1.481
2020-01-30,1.303
2020-01-31,0.908
2020-02-01,1.092
2020-02-02,1.746
2020-02-03,2.02
2020-02-04,1.891
2020-02-05,1.422
2020-02-06,1.446
2020-02-07,1.47
2020-02-08,1.737
2020-02-09,3.575
2020-02-10,2.714
2020-02-11,2.11
2020-02-12,1.589
2020-02-13,1.507
2020-02-14,1.958
2020-02-15,1.965
2020-02-16,2.332
2020-02-17,2.882
2020-02-18,1.989
2020-02-19,1.906
2020-02-20,1.914
2020-02-21,2.562
2020-02-22,2.664
2020-02-23,2.49
2020-02-24,3.452
2020-02-25,2.505
2020-02-26,2.555
2020-02-27,2.428
2020-02-28,2.305
2020-02-29,3.108
2020-03-01,2.638
2020-03-02,3.811
2020-03-03,2.551
2020-03-04,2.194
2020-03-05,2.155
2020-03-06,2.042
2020-03-07,1.559
2020-03-08,1.531
2020-03-09,1.931
2020-03-10,2.315
2020-03-11,2.72
2020-03-12,2.774
2020-03-13,2.62
2020-03-14,1.371
2020-03-15,1.363
2020-03-16,0.88
2020-03-17,1.481
2020-03-18,1.138
2020-03-19,1.729
2020-03-20,1.785
2020-03-21,1.708
2020-03-22,2.09
2020-03-23,2.077
2020-03-24,1.806
2020-03-25,1.795
2020-03-26,2.165
2020-03-27,2.259
2020-03-28,1.373
2020-03-29,1.722
2020-03-30,2.147
2020-03-31,2.717
2020-04-01,2.982
2020-04-02,3.354
2020-04-03,3.26
2020-04-04,1.546
2020-04-05,1.264
2020-04-06,1.316
2020-04-07,2.54
2020-04-08,2.448
2020-04-09,1.848
2020-04-10,2.206
2020-04-11,2.369
2020-04-12,2.712
2020-04-13,3.291
2020-04-14,3.434
2020-04-15,3.037
2020-04-16,2.884
2020-04-17,2.443
2020-04-18,2.586
2020-04-19,2.498
2020-04-20,2.204
2020-04-21,3.612
2020-04-22,4.207
2020-04-23,4.996
2020-04-24,5.689
2020-04-25,5.592
2020-04-26,5.89
2020-04-27,6.373
2020-04-28,6.378
2020-04-29,4.919
2020-04-30,5.348
2020-05-01,5.055
2020-05-02,3.351
2020-05-03,3.939
2020-05-04,4.51
2020-05-05,4.437
2020-05-06,4.679
2020-05-07,4.434
2020-05-08,4.844
2020-05-09,4.483
2020-05-10,3.213
2020-05-11,2.544
2020-05-12,1.949
2020-05-13,2.577
2020-05-14,2.267
2020-05-15,3.454
2020-05-16,3.19
2020-05-17,2.623
2020-05-18,2.327
2020-05-19,2.835
2020-05-20,3.08
2020-05-21,3.508
2020-05-22,4.179
2020-05-23,4.787
2020-05-24,4.912
2020-05-25,5.683
2020-05-26,6.358
2020-05-27,7.228
2020-05-28,7.373
2020-05-29,6.09
2020-05-30,4.535
2020-05-31,4.495
2020-06-01,4.349
2020-06-02,5.026
2020-06-03,4.968
2020-06-04,5.11
2020-06-05,3.085
2020-06-06,2.516
2020-06-07,2.549
2020-06-08,2.726
2020-06-09,2.673
2020-06-10,2.632
2020-06-11,2.436
2020-06-12,1.6
2020-06-13,1.212
2020-06-14,1.461
2020-06-15,1.607
2020-06-16,1.736
2020-06-17,1.869
2020-06-18,1.853
2020-06-19,1.924
2020-06-20,1.774
2020-06-21,1.934
2020-06-22,2.052
2020-06-23,2.002
2020-06-24,2.019
2020-06-25,2.108
2020-06-26,2.247
2020-06-27,1.988
2020-06-28,1.872
2020-06-29,2.272
2020-06-30,2.234
2020-07-01,2.484
2020-07-02,2.393
2020-07-03,2.685
2020-07-04,3.66
2020-07-05,4.27
2020-07-06,4.105
2020-07-07,4.43
2020-07-08,4.565
2020-07-09,4.893
2020-07-10,5.077
2020-07-11,5.463
2020-07-12,5.602
2020-07-13,4.472
2020-07-14,4.144
2020-07-15,4.224
2020-07-16,3.889
2020-07-17,3.66
2020-07-18,4.184
2020-07-19,3.66
2020-07-20,3.297
2020-07-21,3.413
2020-07-22,3.385
2020-07-23,3.488
2020-07-24,3.408
2020-07-25,3.737
2020-07-26,3.894
2020-07-27,3.962
2020-07-28,3.983
2020-07-29,4.145
2020-07-30,4.214
2020-07-31,4.037
2020-08-01,4.419
2020-08-02,4.596
2020-08-03,5.045
2020-08-04,4.557
2020-08-05,3.147
2020-08-06,4.22
2020-08-07,4.61
2020-08-08,5.081
2020-08-09,5.704
2020-08-10,5.537
2020-08-11,4.801
2020-08-12,6.288
2020-08-13,7.0
2020-08-14,7.069
2020-08-15,8.182
2020-08-16,8.529
2020-08-17,9.55
2020-08-18,9.423
2020-08-19,8.996
2020-08-20,6.929
2020-08-21,6.505
2020-08-22,5.652
2020-08-23,5.325
2020-08-24,4.618
2020-08-25,3.508
2020-08-26,3.421
2020-08-27,3.657
2020-08-28,3.666
2020-08-29,3.364
2020-08-30,3.469
2020-08-31,3.419
2020-09-01,2.789
2020-09-02,2.565
2020-09-03,2.991
2020-09-04,3.721
2020-09-05,3.983
2020-09-06,3.851
2020-09-07,4.73
2020-09-08,4.602
2020-09-09,2.68
2020-09-10,2.509
2020-09-11,3.254
2020-09-12,3.746
2020-09-13,3.356
2020-09-14,3.406
2020-09-15,3.63
2020-09-16,3.741
2020-09-17,3.558
2020-09-18,3.068
2020-09-19,3.416
2020-09-20,3.71
2020-09-21,4.2
2020-09-22,4.002
2020-09-23,4.055
2020-09-24,3.522
2020-09-25,3.501
2020-09-26,4.55
2020-09-27,3.906
2020-09-28,3.481
2020-09-29,4.18
2020-09-30,4.296
2020-10-01,3.638
2020-10-02,3.646
2020-10-03,4.116
2020-10-04,3.979
2020-10-05,2.909
2020-10-06,2.593
2020-10-07,2.701
2020-10-08,1.96
2020-10-09,1.646
2020-10-10,1.488
2020-10-11,1.94
2020-10-12,2.099
2020-10-13,2.119
2020-10-14,2.726
2020-10-15,2.243
2020-10-16,1.922
2020-10-17,1.509
2020-10-18,1.74
2020-10-19,1.844
2020-10-20,1.771
2020-10-21,1.876
2020-10-22,1.803
2020-10-23,1.5
2020-10-24,1.284
2020-10-25,1.387
2020-10-26,2.471
2020-10-27,1.034
2020-10-28,1.09
2020-10-29,1.04
2020-10-30,1.272
2020-10-31,1.175
2020-11-01,1.273
2020-11-02,1.722
2020-11-03,1.762
2020-11-04,1.532
2020-11-05,1.482
2020-11-06,1.366
2020-11-07,1.154
2020-11-08,1.497
2020-11-09,0.806
2020-11-10,0.864
2020-11-11,0.778
2020-11-12,0.887
2020-11-13,0.848
2020-11-14,0.556
2020-11-15,0.614
2020-11-16,0.984
2020-11-17,1.257
2020-11-18,0.636
2020-11-19,0.858
2020-11-20,0.922
2020-11-21,0.878
2020-11-22,0.944
2020-11-23,1.123
2020-11-24,0.908
2020-11-25,1.262
2020-11-26,1.566
2020-11-27,0.938
2020-11-28,0.83
2020-11-29,0.718
2020-11-30,1.046
2020-12-01,0.822
2020-12-02,0.844
2020-12-03,0.794
2020-12-04,0.962
2020-12-05,0.834
2020-12-06,1.474
2020-12-07,2.224
2020-12-08,1.234
2020-12-09,1.123
2020-12-10,1.814
2020-12-11,1.124
2020-12-12,0.476
2020-12-13,0.525
2020-12-14,0.697
2020-12-15,0.55
2020-12-16,0.529
2020-12-17,0.791
2020-12-18,0.542
2020-12-19,0.416
2020-12-20,0.497
2020-12-21,0.284
2020-12-22,0.541
2020-12-23,0.471
2020-12-24,0.405
2020-12-25,0.573
2020-12-26,0.503
2020-12-27,0.437
2020-12-28,0.314
2020-12-29,0.291
2020-12-30,0.241
2020-12-31,0.343
