time,et
2020-10-06,0.402
2020-10-07,0.406
2020-10-08,0.284
2020-10-09,0.23
2020-10-10,0.199
2020-10-11,0.247
2020-10-12,0.252
2020-10-13,0.243
2020-10-14,0.299
2020-10-15,0.235
2020-10-16,0.191
2020-10-17,0.143
2020-10-18,0.156
2020-10-19,0.157
2020-10-20,0.143
2020-10-21,0.143
2020-10-22,0.129
2020-10-23,0.101
2020-10-24,0.081
2020-10-25,0.081
2020-10-26,0.135
2020-10-27,0.052
2020-10-28,0.05
2020-10-29,0.087
2020-10-30,0.154
2020-10-31,0.186
2020-11-01,0.25
2020-11-02,0.405
2020-11-03,0.482
2020-11-04,0.478
2020-11-05,0.52
2020-11-06,0.479
2020-11-07,0.404
2020-11-08,0.524
2020-11-09,0.282
2020-11-10,0.303
2020-11-11,0.272
2020-11-12,0.31
2020-11-13,0.296
2020-11-14,0.194
2020-11-15,0.214
2020-11-16,0.343
2020-11-17,0.439
2020-11-18,0.222
2020-11-19,0.299
2020-11-20,0.321
2020-11-21,0.306
2020-11-22,0.328
2020-11-23,0.391
2020-11-24,0.316
2020-11-25,0.439
2020-11-26,0.544
2020-11-27,0.326
2020-11-28,0.288
2020-11-29,0.25
2020-11-30,0.335
2020-12-01,0.242
2020-12-02,0.227
2020-12-03,0.195
2020-12-04,0.215
2020-12-05,0.168
2020-12-06,0.268
2020-12-07,0.361
2020-12-08,0.209
2020-12-09,0.199
2020-12-10,0.337
2020-12-11,0.218
2020-12-12,0.097
2020-12-13,0.112
2020-12-14,0.156
2020-12-15,0.13
2020-12-16,0.131
2020-12-17,0.207
2020-12-18,0.15
2020-12-19,0.121
2020-12-20,0.154
2020-12-21,0.093
2020-12-22,0.189
2020-12-23,0.175
2020-12-24,0.161
2020-12-25,0.245
2020-12-26,0.231
2020-12-27,0.217
2020-12-28,0.169
2020-12-29,0.171
2020-12-30,0.155
2020-12-31,0.244
