time,site,et,hectares,megaliters
2016-05-14,US-Twt,1.738,2.125,0.037
2016-05-15,US-Bi1,5.438,2.126,0.116
2016-05-15,US-Bi2,1.549,2.129,0.033
2016-05-15,US-Tw3,5.617,2.13,0.12
2016-05-15,US-Twt,1.907,2.125,0.041
2016-05-16,US-Bi1,6.132,2.126,0.13
2016-05-16,US-Bi2,1.7,2.129,0.036
2016-05-16,US-Tw3,6.259,2.13,0.133
2016-05-16,US-Twt,2.064,2.125,0.044
2016-05-17,US-Bi1,6.818,2.126,0.145
2016-05-17,US-Bi2,1.837,2.129,0.039
2016-05-17,US-Tw3,6.899,2.13,0.147
2016-05-17,US-Twt,2.207,2.125,0.047
2016-05-18,US-Bi1,7.229,2.126,0.154
2016-05-18,US-Bi2,1.892,2.129,0.04
2016-05-18,US-Tw3,7.724,2.13,0.165
2016-05-18,US-Twt,2.395,2.125,0.051
2016-05-19,US-Bi1,5.332,2.126,0.113
2016-05-19,US-Bi2,1.467,2.129,0.031
2016-05-19,US-Tw3,5.616,2.13,0.12
2016-05-19,US-Twt,1.799,2.125,0.038
2016-05-20,US-Bi1,4.69,2.126,0.1
2016-05-20,US-Bi2,1.354,2.129,0.029
2016-05-20,US-Tw3,4.978,2.13,0.106
2016-05-20,US-Twt,1.646,2.125,0.035
2016-05-21,US-Bi1,3.525,2.126,0.075
2016-05-21,US-Bi2,1.066,2.129,0.023
2016-05-21,US-Tw3,3.877,2.13,0.083
2016-05-21,US-Twt,1.321,2.125,0.028
2016-05-22,US-Bi1,4.387,2.126,0.093
2016-05-22,US-Bi2,1.387,2.129,0.03
2016-05-22,US-Tw3,4.622,2.13,0.098
2016-05-22,US-Twt,1.622,2.125,0.034
2016-05-23,US-Bi1,3.931,2.126,0.084
2016-05-23,US-Bi2,1.297,2.129,0.028
2016-05-23,US-Tw3,4.535,2.13,0.097
2016-05-23,US-Twt,1.638,2.125,0.035
2016-05-24,US-Bi1,4.523,2.126,0.096
2016-05-24,US-Bi2,1.556,2.129,0.033
2016-05-24,US-Tw3,5.005,2.13,0.107
2016-05-24,US-Twt,1.858,2.125,0.039
2016-05-25,US-Bi1,4.936,2.126,0.105
2016-05-25,US-Bi2,1.768,2.129,0.038
2016-05-25,US-Tw3,5.197,2.13,0.111
2016-05-25,US-Twt,1.982,2.125,0.042
2016-05-26,US-Bi1,5.431,2.126,0.115
2016-05-26,US-Bi2,2.024,2.129,0.043
2016-05-26,US-Tw3,5.947,2.13,0.127
2016-05-26,US-Twt,2.328,2.125,0.049
2016-05-27,US-Bi1,5.816,2.126,0.124
2016-05-27,US-Bi2,2.217,2.129,0.047
2016-05-27,US-Tw3,6.171,2.13,0.131
2016-05-27,US-Twt,2.537,2.125,0.054
2016-05-28,US-Bi1,6.205,2.126,0.132
2016-05-28,US-Bi2,2.418,2.129,0.051
2016-05-28,US-Tw3,6.465,2.13,0.138
2016-05-28,US-Twt,2.791,2.125,0.059
2016-05-29,US-Bi1,6.512,2.126,0.138
2016-05-29,US-Bi2,2.592,2.129,0.055
2016-05-29,US-Tw3,6.393,2.13,0.136
2016-05-29,US-Twt,2.899,2.125,0.062
2016-05-30,US-Bi1,6.644,2.126,0.141
2016-05-30,US-Bi2,2.7,2.129,0.057
2016-05-30,US-Tw3,6.4,2.13,0.136
2016-05-30,US-Twt,3.048,2.125,0.065
2016-05-31,US-Bi1,7.045,2.126,0.15
2016-05-31,US-Bi2,2.921,2.129,0.062
2016-05-31,US-Tw3,6.644,2.13,0.142
2016-05-31,US-Twt,3.324,2.125,0.071
2016-06-01,US-Bi1,6.615,2.126,0.141
2016-06-01,US-Bi2,2.796,2.129,0.06
2016-06-01,US-Tw3,5.821,2.13,0.124
2016-06-01,US-Twt,3.06,2.125,0.065
2016-06-02,US-Bi1,6.748,2.126,0.143
2016-06-02,US-Bi2,2.906,2.129,0.062
2016-06-02,US-Tw3,5.813,2.13,0.124
2016-06-02,US-Twt,3.211,2.125,0.068
2016-06-03,US-Bi1,7.15,2.126,0.152
2016-06-03,US-Bi2,3.135,2.129,0.067
2016-06-03,US-Tw3,6.017,2.13,0.128
2016-06-03,US-Twt,3.494,2.125,0.074
2016-06-04,US-Bi1,6.567,2.126,0.14
2016-06-04,US-Bi2,2.931,2.129,0.062
2016-06-04,US-Tw3,5.273,2.13,0.112
2016-06-04,US-Twt,3.221,2.125,0.068
2016-06-05,US-Bi1,7.605,2.126,0.162
2016-06-05,US-Bi2,3.453,2.129,0.074
2016-06-05,US-Tw3,5.876,2.13,0.125
2016-06-05,US-Twt,3.777,2.125,0.08
2016-06-06,US-Bi1,6.47,2.126,0.138
2016-06-06,US-Bi2,2.986,2.129,0.064
2016-06-06,US-Tw3,4.691,2.13,0.1
2016-06-06,US-Twt,3.174,2.125,0.067
2016-06-07,US-Bi1,6.052,2.126,0.129
2016-06-07,US-Bi2,2.839,2.129,0.06
2016-06-07,US-Tw3,4.218,2.13,0.09
2016-06-07,US-Twt,3.006,2.125,0.064
2016-06-08,US-Bi1,5.906,2.126,0.126
2016-06-08,US-Bi2,2.814,2.129,0.06
2016-06-08,US-Tw3,3.955,2.13,0.084
2016-06-08,US-Twt,2.971,2.125,0.063
2016-06-09,US-Bi1,6.129,2.126,0.13
2016-06-09,US-Bi2,2.965,2.129,0.063
2016-06-09,US-Tw3,4.064,2.13,0.087
2016-06-09,US-Twt,3.22,2.125,0.068
2016-06-10,US-Bi1,6.355,2.126,0.135
2016-06-10,US-Bi2,3.119,2.129,0.066
2016-06-10,US-Tw3,4.156,2.13,0.089
2016-06-10,US-Twt,3.477,2.125,0.074
2016-06-11,US-Bi1,6.583,2.126,0.14
2016-06-11,US-Bi2,3.278,2.129,0.07
2016-06-11,US-Tw3,4.119,2.13,0.088
2016-06-11,US-Twt,3.641,2.125,0.077
2016-06-12,US-Bi1,7.153,2.126,0.152
2016-06-12,US-Bi2,3.674,2.129,0.078
2016-06-12,US-Tw3,4.492,2.13,0.096
2016-06-12,US-Twt,3.93,2.125,0.084
2016-06-13,US-Bi1,6.24,2.126,0.133
2016-06-13,US-Bi2,3.304,2.129,0.07
2016-06-13,US-Tw3,4.054,2.13,0.086
2016-06-13,US-Twt,3.512,2.125,0.075
2016-06-14,US-Bi1,5.8,2.126,0.123
2016-06-14,US-Bi2,3.166,2.129,0.067
2016-06-14,US-Tw3,4.015,2.13,0.086
2016-06-14,US-Twt,3.444,2.125,0.073
2016-06-15,US-Bi1,4.832,2.126,0.103
2016-06-15,US-Bi2,2.719,2.129,0.058
2016-06-15,US-Tw3,3.421,2.13,0.073
2016-06-15,US-Twt,2.907,2.125,0.062
2016-06-16,US-Bi1,5.213,2.126,0.111
2016-06-16,US-Bi2,3.023,2.129,0.064
2016-06-16,US-Tw3,3.798,2.13,0.081
2016-06-16,US-Twt,3.197,2.125,0.068
2016-06-17,US-Bi1,3.227,2.126,0.069
2016-06-17,US-Bi2,1.928,2.129,0.041
2016-06-17,US-Tw3,2.284,2.13,0.049
2016-06-17,US-Twt,1.905,2.125,0.04
2016-06-18,US-Bi1,5.423,2.126,0.115
2016-06-18,US-Bi2,3.339,2.129,0.071
2016-06-18,US-Tw3,4.264,2.13,0.091
2016-06-18,US-Twt,3.526,2.125,0.075
2016-06-19,US-Bi1,5.946,2.126,0.126
2016-06-19,US-Bi2,3.771,2.129,0.08
2016-06-19,US-Tw3,4.867,2.13,0.104
2016-06-19,US-Twt,3.991,2.125,0.085
2016-06-20,US-Bi1,6.653,2.126,0.141
2016-06-20,US-Bi2,4.501,2.129,0.096
2016-06-20,US-Tw3,5.57,2.13,0.119
2016-06-20,US-Twt,4.5,2.125,0.096
2016-06-21,US-Bi1,6.981,2.126,0.148
2016-06-21,US-Bi2,5.039,2.129,0.107
2016-06-21,US-Tw3,6.229,2.13,0.133
2016-06-21,US-Twt,4.959,2.125,0.105
2016-06-22,US-Bi1,6.352,2.126,0.135
2016-06-22,US-Bi2,4.893,2.129,0.104
2016-06-22,US-Tw3,5.863,2.13,0.125
2016-06-22,US-Twt,4.602,2.125,0.098
2016-06-23,US-Bi1,6.193,2.126,0.132
2016-06-23,US-Bi2,5.093,2.129,0.108
2016-06-23,US-Tw3,6.118,2.13,0.13
2016-06-23,US-Twt,4.735,2.125,0.101
2016-06-24,US-Bi1,5.744,2.126,0.122
2016-06-24,US-Bi2,5.048,2.129,0.107
2016-06-24,US-Tw3,6.161,2.13,0.131
2016-06-24,US-Twt,4.704,2.125,0.1
2016-06-25,US-Bi1,6.062,2.126,0.129
2016-06-25,US-Bi2,5.697,2.129,0.121
2016-06-25,US-Tw3,6.718,2.13,0.143
2016-06-25,US-Twt,5.062,2.125,0.108
2016-06-26,US-Bi1,6.008,2.126,0.128
2016-06-26,US-Bi2,6.045,2.129,0.129
2016-06-26,US-Tw3,6.916,2.13,0.147
2016-06-26,US-Twt,5.144,2.125,0.109
2016-06-27,US-Bi1,5.375,2.126,0.114
2016-06-27,US-Bi2,5.796,2.129,0.123
2016-06-27,US-Tw3,6.81,2.13,0.145
2016-06-27,US-Twt,5.001,2.125,0.106
2016-06-28,US-Bi1,6.163,2.126,0.131
2016-06-28,US-Bi2,6.415,2.129,0.137
2016-06-28,US-Tw3,7.322,2.13,0.156
2016-06-28,US-Twt,5.652,2.125,0.12
2016-06-29,US-Bi1,5.765,2.126,0.123
2016-06-29,US-Bi2,5.804,2.129,0.124
2016-06-29,US-Tw3,6.386,2.13,0.136
2016-06-29,US-Twt,5.17,2.125,0.11
2016-06-30,US-Bi1,6.023,2.126,0.128
2016-06-30,US-Bi2,5.875,2.129,0.125
2016-06-30,US-Tw3,6.517,2.13,0.139
2016-06-30,US-Twt,5.523,2.125,0.117
2016-07-01,US-Bi1,5.75,2.126,0.122
2016-07-01,US-Bi2,5.444,2.129,0.116
2016-07-01,US-Tw3,5.968,2.13,0.127
2016-07-01,US-Twt,5.285,2.125,0.112
2016-07-02,US-Bi1,5.401,2.126,0.115
2016-07-02,US-Bi2,4.971,2.129,0.106
2016-07-02,US-Tw3,5.368,2.13,0.114
2016-07-02,US-Twt,4.961,2.125,0.105
2016-07-03,US-Bi1,5.842,2.126,0.124
2016-07-03,US-Bi2,5.234,2.129,0.111
2016-07-03,US-Tw3,5.496,2.13,0.117
2016-07-03,US-Twt,5.291,2.125,0.112
2016-07-04,US-Bi1,5.748,2.126,0.122
2016-07-04,US-Bi2,5.02,2.129,0.107
2016-07-04,US-Tw3,5.261,2.13,0.112
2016-07-04,US-Twt,5.27,2.125,0.112
2016-07-05,US-Bi1,5.632,2.126,0.12
2016-07-05,US-Bi2,4.8,2.129,0.102
2016-07-05,US-Tw3,5.029,2.13,0.107
2016-07-05,US-Twt,5.234,2.125,0.111
2016-07-06,US-Bi1,5.923,2.126,0.126
2016-07-06,US-Bi2,5.034,2.129,0.107
2016-07-06,US-Tw3,5.141,2.13,0.11
2016-07-06,US-Twt,5.616,2.125,0.119
2016-07-07,US-Bi1,5.555,2.126,0.118
2016-07-07,US-Bi2,4.708,2.129,0.1
2016-07-07,US-Tw3,4.631,2.13,0.099
2016-07-07,US-Twt,5.314,2.125,0.113
2016-07-08,US-Bi1,6.1,2.126,0.13
2016-07-08,US-Bi2,5.155,2.129,0.11
2016-07-08,US-Tw3,4.726,2.13,0.101
2016-07-08,US-Twt,5.704,2.125,0.121
2016-07-09,US-Bi1,5.643,2.126,0.12
2016-07-09,US-Bi2,4.754,2.129,0.101
2016-07-09,US-Tw3,4.304,2.13,0.092
2016-07-09,US-Twt,5.469,2.125,0.116
2016-07-10,US-Bi1,6.365,2.126,0.135
2016-07-10,US-Bi2,5.348,2.129,0.114
2016-07-10,US-Tw3,4.801,2.13,0.102
2016-07-10,US-Twt,6.43,2.125,0.137
2016-07-11,US-Bi1,7.013,2.126,0.149
2016-07-11,US-Bi2,5.876,2.129,0.125
2016-07-11,US-Tw3,4.9,2.13,0.104
2016-07-11,US-Twt,6.927,2.125,0.147
2016-07-12,US-Bi1,6.807,2.126,0.145
2016-07-12,US-Bi2,5.689,2.129,0.121
2016-07-12,US-Tw3,4.534,2.13,0.097
2016-07-12,US-Twt,6.775,2.125,0.144
2016-07-13,US-Bi1,7.38,2.126,0.157
2016-07-13,US-Bi2,6.15,2.129,0.131
2016-07-13,US-Tw3,4.71,2.13,0.1
2016-07-13,US-Twt,7.453,2.125,0.158
2016-07-14,US-Bi1,7.221,2.126,0.154
2016-07-14,US-Bi2,6.446,2.129,0.137
2016-07-14,US-Tw3,4.98,2.13,0.106
2016-07-14,US-Twt,7.736,2.125,0.164
2016-07-15,US-Bi1,6.186,2.126,0.132
2016-07-15,US-Bi2,5.945,2.129,0.127
2016-07-15,US-Tw3,4.594,2.13,0.098
2016-07-15,US-Twt,7.008,2.125,0.149
2016-07-16,US-Bi1,5.371,2.126,0.114
2016-07-16,US-Bi2,5.587,2.129,0.119
2016-07-16,US-Tw3,4.411,2.13,0.094
2016-07-16,US-Twt,6.613,2.125,0.141
2016-07-17,US-Bi1,4.549,2.126,0.097
2016-07-17,US-Bi2,5.157,2.129,0.11
2016-07-17,US-Tw3,4.275,2.13,0.091
2016-07-17,US-Twt,6.299,2.125,0.134
2016-07-18,US-Bi1,3.911,2.126,0.083
2016-07-18,US-Bi2,4.871,2.129,0.104
2016-07-18,US-Tw3,4.01,2.13,0.085
2016-07-18,US-Twt,5.812,2.125,0.124
2016-07-19,US-Bi1,3.741,2.126,0.08
2016-07-19,US-Bi2,5.167,2.129,0.11
2016-07-19,US-Tw3,4.394,2.13,0.094
2016-07-19,US-Twt,6.265,2.125,0.133
2016-07-20,US-Bi1,3.666,2.126,0.078
2016-07-20,US-Bi2,5.681,2.129,0.121
2016-07-20,US-Tw3,4.973,2.13,0.106
2016-07-20,US-Twt,6.98,2.125,0.148
2016-07-21,US-Bi1,3.099,2.126,0.066
2016-07-21,US-Bi2,5.468,2.129,0.116
2016-07-21,US-Tw3,4.758,2.13,0.101
2016-07-21,US-Twt,6.575,2.125,0.14
2016-07-22,US-Bi1,3.721,2.126,0.079
2016-07-22,US-Bi2,6.14,2.129,0.131
2016-07-22,US-Tw3,5.543,2.13,0.118
2016-07-22,US-Twt,7.472,2.125,0.159
2016-07-23,US-Bi1,4.492,2.126,0.095
2016-07-23,US-Bi2,6.961,2.129,0.148
2016-07-23,US-Tw3,6.365,2.13,0.136
2016-07-23,US-Twt,8.375,2.125,0.178
2016-07-24,US-Bi1,4.625,2.126,0.098
2016-07-24,US-Bi2,6.758,2.129,0.144
2016-07-24,US-Tw3,6.611,2.13,0.141
2016-07-24,US-Twt,8.497,2.125,0.181
2016-07-25,US-Bi1,4.633,2.126,0.098
2016-07-25,US-Bi2,6.406,2.129,0.136
2016-07-25,US-Tw3,6.3,2.13,0.134
2016-07-25,US-Twt,7.917,2.125,0.168
2016-07-26,US-Bi1,5.006,2.126,0.106
2016-07-26,US-Bi2,6.57,2.129,0.14
2016-07-26,US-Tw3,6.467,2.13,0.138
2016-07-26,US-Twt,7.949,2.125,0.169
2016-07-27,US-Bi1,5.627,2.126,0.12
2016-07-27,US-Bi2,7.03,2.129,0.15
2016-07-27,US-Tw3,7.149,2.13,0.152
2016-07-27,US-Twt,8.603,2.125,0.183
2016-07-28,US-Bi1,5.848,2.126,0.124
2016-07-28,US-Bi2,6.973,2.129,0.148
2016-07-28,US-Tw3,7.253,2.13,0.154
2016-07-28,US-Twt,8.549,2.125,0.182
2016-07-29,US-Bi1,6.324,2.126,0.134
2016-07-29,US-Bi2,7.213,2.129,0.154
2016-07-29,US-Tw3,7.585,2.13,0.162
2016-07-29,US-Twt,8.762,2.125,0.186
2016-07-30,US-Bi1,5.893,2.126,0.125
2016-07-30,US-Bi2,6.559,2.129,0.14
2016-07-30,US-Tw3,6.542,2.13,0.139
2016-07-30,US-Twt,7.865,2.125,0.167
2016-07-31,US-Bi1,5.017,2.126,0.107
2016-07-31,US-Bi2,5.453,2.129,0.116
2016-07-31,US-Tw3,5.133,2.13,0.109
2016-07-31,US-Twt,6.433,2.125,0.137
2016-08-01,US-Bi1,4.973,2.126,0.106
2016-08-01,US-Bi2,5.281,2.129,0.112
2016-08-01,US-Tw3,4.864,2.13,0.104
2016-08-01,US-Twt,6.366,2.125,0.135
2016-08-02,US-Bi1,5.313,2.126,0.113
2016-08-02,US-Bi2,5.517,2.129,0.117
2016-08-02,US-Tw3,5.038,2.13,0.107
2016-08-02,US-Twt,6.901,2.125,0.147
2016-08-03,US-Bi1,5.957,2.126,0.127
2016-08-03,US-Bi2,6.052,2.129,0.129
2016-08-03,US-Tw3,5.176,2.13,0.11
2016-08-03,US-Twt,7.436,2.125,0.158
2016-08-04,US-Bi1,4.593,2.126,0.098
2016-08-04,US-Bi2,4.568,2.129,0.097
2016-08-04,US-Tw3,3.676,2.13,0.078
2016-08-04,US-Twt,5.553,2.125,0.118
2016-08-05,US-Bi1,4.623,2.126,0.098
2016-08-05,US-Bi2,4.503,2.129,0.096
2016-08-05,US-Tw3,3.486,2.13,0.074
2016-08-05,US-Twt,5.551,2.125,0.118
2016-08-06,US-Bi1,5.122,2.126,0.109
2016-08-06,US-Bi2,4.889,2.129,0.104
2016-08-06,US-Tw3,3.508,2.13,0.075
2016-08-06,US-Twt,5.906,2.125,0.126
2016-08-07,US-Bi1,5.484,2.126,0.117
2016-08-07,US-Bi2,5.175,2.129,0.11
2016-08-07,US-Tw3,3.689,2.13,0.079
2016-08-07,US-Twt,6.365,2.125,0.135
2016-08-08,US-Bi1,5.93,2.126,0.126
2016-08-08,US-Bi2,5.534,2.129,0.118
2016-08-08,US-Tw3,3.91,2.13,0.083
2016-08-08,US-Twt,6.914,2.125,0.147
2016-08-09,US-Bi1,5.899,2.126,0.125
2016-08-09,US-Bi2,5.443,2.129,0.116
2016-08-09,US-Tw3,3.868,2.13,0.082
2016-08-09,US-Twt,7.015,2.125,0.149
2016-08-10,US-Bi1,5.703,2.126,0.121
2016-08-10,US-Bi2,5.204,2.129,0.111
2016-08-10,US-Tw3,3.485,2.13,0.074
2016-08-10,US-Twt,6.486,2.125,0.138
2016-08-11,US-Bi1,5.914,2.126,0.126
2016-08-11,US-Bi2,5.337,2.129,0.114
2016-08-11,US-Tw3,3.446,2.13,0.073
2016-08-11,US-Twt,6.587,2.125,0.14
2016-08-12,US-Bi1,6.127,2.126,0.13
2016-08-12,US-Bi2,5.469,2.129,0.116
2016-08-12,US-Tw3,3.497,2.13,0.074
2016-08-12,US-Twt,6.869,2.125,0.146
2016-08-13,US-Bi1,6.344,2.126,0.135
2016-08-13,US-Bi2,5.6,2.129,0.119
2016-08-13,US-Tw3,3.586,2.13,0.076
2016-08-13,US-Twt,7.243,2.125,0.154
2016-08-14,US-Bi1,6.647,2.126,0.141
2016-08-14,US-Bi2,5.804,2.129,0.124
2016-08-14,US-Tw3,3.535,2.13,0.075
2016-08-14,US-Twt,7.345,2.125,0.156
2016-08-15,US-Bi1,5.485,2.126,0.117
2016-08-15,US-Bi2,5.052,2.129,0.108
2016-08-15,US-Tw3,3.271,2.13,0.07
2016-08-15,US-Twt,6.391,2.125,0.136
2016-08-16,US-Bi1,5.24,2.126,0.111
2016-08-16,US-Bi2,5.107,2.129,0.109
2016-08-16,US-Tw3,3.54,2.13,0.075
2016-08-16,US-Twt,6.522,2.125,0.139
2016-08-17,US-Bi1,5.055,2.126,0.107
2016-08-17,US-Bi2,5.234,2.129,0.111
2016-08-17,US-Tw3,3.869,2.13,0.082
2016-08-17,US-Twt,6.74,2.125,0.143
2016-08-18,US-Bi1,4.459,2.126,0.095
2016-08-18,US-Bi2,4.926,2.129,0.105
2016-08-18,US-Tw3,3.787,2.13,0.081
2016-08-18,US-Twt,6.249,2.125,0.133
2016-08-19,US-Bi1,4.204,2.126,0.089
2016-08-19,US-Bi2,4.981,2.129,0.106
2016-08-19,US-Tw3,3.848,2.13,0.082
2016-08-19,US-Twt,6.027,2.125,0.128
2016-08-20,US-Bi1,3.827,2.126,0.081
2016-08-20,US-Bi2,4.891,2.129,0.104
2016-08-20,US-Tw3,4.015,2.13,0.086
2016-08-20,US-Twt,5.981,2.125,0.127
2016-08-21,US-Bi1,3.408,2.126,0.072
2016-08-21,US-Bi2,4.73,2.129,0.101
2016-08-21,US-Tw3,4.061,2.13,0.086
2016-08-21,US-Twt,5.763,2.125,0.122
2016-08-22,US-Bi1,2.914,2.126,0.062
2016-08-22,US-Bi2,4.428,2.129,0.094
2016-08-22,US-Tw3,3.971,2.13,0.085
2016-08-22,US-Twt,5.377,2.125,0.114
2016-08-23,US-Bi1,3.057,2.126,0.065
2016-08-23,US-Bi2,4.359,2.129,0.093
2016-08-23,US-Tw3,4.065,2.13,0.087
2016-08-23,US-Twt,5.322,2.125,0.113
2016-08-24,US-Bi1,3.567,2.126,0.076
2016-08-24,US-Bi2,4.792,2.129,0.102
2016-08-24,US-Tw3,4.698,2.13,0.1
2016-08-24,US-Twt,5.958,2.125,0.127
2016-08-25,US-Bi1,3.607,2.126,0.077
2016-08-25,US-Bi2,4.581,2.129,0.098
2016-08-25,US-Tw3,4.589,2.13,0.098
2016-08-25,US-Twt,5.645,2.125,0.12
2016-08-26,US-Bi1,3.212,2.126,0.068
2016-08-26,US-Bi2,3.868,2.129,0.082
2016-08-26,US-Tw3,3.949,2.13,0.084
2016-08-26,US-Twt,4.716,2.125,0.1
2016-08-27,US-Bi1,3.381,2.126,0.072
2016-08-27,US-Bi2,3.871,2.129,0.082
2016-08-27,US-Tw3,4.085,2.13,0.087
2016-08-27,US-Twt,4.743,2.125,0.101
2016-08-28,US-Bi1,3.878,2.126,0.082
2016-08-28,US-Bi2,4.232,2.129,0.09
2016-08-28,US-Tw3,4.847,2.13,0.103
2016-08-28,US-Twt,5.477,2.125,0.116
2016-08-29,US-Bi1,4.269,2.126,0.091
2016-08-29,US-Bi2,4.451,2.129,0.095
2016-08-29,US-Tw3,5.165,2.13,0.11
2016-08-29,US-Twt,5.685,2.125,0.121
2016-08-30,US-Bi1,4.751,2.126,0.101
2016-08-30,US-Bi2,4.741,2.129,0.101
2016-08-30,US-Tw3,5.825,2.13,0.124
2016-08-30,US-Twt,6.253,2.125,0.133
2016-08-31,US-Bi1,4.641,2.126,0.099
2016-08-31,US-Bi2,4.299,2.129,0.092
2016-08-31,US-Tw3,5.462,2.13,0.116
2016-08-31,US-Twt,5.849,2.125,0.124
2016-09-01,US-Bi1,4.257,2.126,0.091
2016-09-01,US-Bi2,3.642,2.129,0.078
2016-09-01,US-Tw3,4.993,2.13,0.106
2016-09-01,US-Twt,5.335,2.125,0.113
2016-09-02,US-Bi1,4.589,2.126,0.098
2016-09-02,US-Bi2,3.606,2.129,0.077
2016-09-02,US-Tw3,5.301,2.13,0.113
2016-09-02,US-Twt,5.65,2.125,0.12
2016-09-03,US-Bi1,4.244,2.126,0.09
2016-09-03,US-Bi2,3.043,2.129,0.065
2016-09-03,US-Tw3,4.852,2.13,0.103
2016-09-03,US-Twt,5.159,2.125,0.11
2016-09-04,US-Bi1,4.045,2.126,0.086
2016-09-04,US-Bi2,2.626,2.129,0.056
2016-09-04,US-Tw3,4.658,2.13,0.099
2016-09-04,US-Twt,4.94,2.125,0.105
2016-09-05,US-Bi1,4.612,2.126,0.098
2016-09-05,US-Bi2,2.687,2.129,0.057
2016-09-05,US-Tw3,5.127,2.13,0.109
2016-09-05,US-Twt,5.424,2.125,0.115
2016-09-06,US-Bi1,4.955,2.126,0.105
2016-09-06,US-Bi2,2.56,2.129,0.055
2016-09-06,US-Tw3,5.59,2.13,0.119
2016-09-06,US-Twt,5.9,2.125,0.125
2016-09-07,US-Bi1,5.068,2.126,0.108
2016-09-07,US-Bi2,2.289,2.129,0.049
2016-09-07,US-Tw3,5.558,2.13,0.118
2016-09-07,US-Twt,5.85,2.125,0.124
2016-09-08,US-Bi1,4.713,2.126,0.1
2016-09-08,US-Bi2,2.126,2.129,0.045
2016-09-08,US-Tw3,4.788,2.13,0.102
2016-09-08,US-Twt,5.0,2.125,0.106
2016-09-09,US-Bi1,4.669,2.126,0.099
2016-09-09,US-Bi2,2.104,2.129,0.045
2016-09-09,US-Tw3,5.085,2.13,0.108
2016-09-09,US-Twt,5.27,2.125,0.112
2016-09-10,US-Bi1,5.181,2.126,0.11
2016-09-10,US-Bi2,2.332,2.129,0.05
2016-09-10,US-Tw3,5.472,2.13,0.117
2016-09-10,US-Twt,5.627,2.125,0.12
2016-09-11,US-Bi1,3.854,2.126,0.082
2016-09-11,US-Bi2,1.733,2.129,0.037
2016-09-11,US-Tw3,4.165,2.13,0.089
2016-09-11,US-Twt,4.251,2.125,0.09
2016-09-12,US-Bi1,3.478,2.126,0.074
2016-09-12,US-Bi2,1.562,2.129,0.033
2016-09-12,US-Tw3,3.776,2.13,0.08
2016-09-12,US-Twt,3.825,2.125,0.081
2016-09-13,US-Bi1,3.258,2.126,0.069
2016-09-13,US-Bi2,1.462,2.129,0.031
2016-09-13,US-Tw3,3.552,2.13,0.076
2016-09-13,US-Twt,3.571,2.125,0.076
2016-09-14,US-Bi1,3.774,2.126,0.08
2016-09-14,US-Bi2,1.691,2.129,0.036
2016-09-14,US-Tw3,4.198,2.13,0.089
2016-09-14,US-Twt,4.19,2.125,0.089
2016-09-15,US-Bi1,4.296,2.126,0.091
2016-09-15,US-Bi2,1.923,2.129,0.041
2016-09-15,US-Tw3,4.943,2.13,0.105
2016-09-15,US-Twt,4.898,2.125,0.104
2016-09-16,US-Bi1,4.479,2.126,0.095
2016-09-16,US-Bi2,1.936,2.129,0.041
2016-09-16,US-Tw3,4.98,2.13,0.106
2016-09-16,US-Twt,5.042,2.125,0.107
2016-09-17,US-Bi1,4.926,2.126,0.105
2016-09-17,US-Bi2,2.039,2.129,0.043
2016-09-17,US-Tw3,5.258,2.13,0.112
2016-09-17,US-Twt,5.442,2.125,0.116
2016-09-18,US-Bi1,4.563,2.126,0.097
2016-09-18,US-Bi2,1.804,2.129,0.038
2016-09-18,US-Tw3,4.863,2.13,0.104
2016-09-18,US-Twt,5.151,2.125,0.109
2016-09-19,US-Bi1,5.555,2.126,0.118
2016-09-19,US-Bi2,2.091,2.129,0.045
2016-09-19,US-Tw3,5.663,2.13,0.121
2016-09-19,US-Twt,6.142,2.125,0.131
2016-09-20,US-Bi1,4.72,2.126,0.1
2016-09-20,US-Bi2,1.685,2.129,0.036
2016-09-20,US-Tw3,4.727,2.13,0.101
2016-09-20,US-Twt,5.255,2.125,0.112
2016-09-21,US-Bi1,3.508,2.126,0.075
2016-09-21,US-Bi2,1.184,2.129,0.025
2016-09-21,US-Tw3,3.544,2.13,0.075
2016-09-21,US-Twt,4.043,2.125,0.086
2016-09-22,US-Bi1,3.709,2.126,0.079
2016-09-22,US-Bi2,1.177,2.129,0.025
2016-09-22,US-Tw3,3.786,2.13,0.081
2016-09-22,US-Twt,4.435,2.125,0.094
2016-09-23,US-Bi1,4.135,2.126,0.088
2016-09-23,US-Bi2,1.228,2.129,0.026
2016-09-23,US-Tw3,3.796,2.13,0.081
2016-09-23,US-Twt,4.573,2.125,0.097
2016-09-24,US-Bi1,4.083,2.126,0.087
2016-09-24,US-Bi2,1.294,2.129,0.028
2016-09-24,US-Tw3,3.915,2.13,0.083
2016-09-24,US-Twt,4.742,2.125,0.101
2016-09-25,US-Bi1,2.948,2.126,0.063
2016-09-25,US-Bi2,0.997,2.129,0.021
2016-09-25,US-Tw3,3.007,2.13,0.064
2016-09-25,US-Twt,3.662,2.125,0.078
2016-09-26,US-Bi1,3.408,2.126,0.072
2016-09-26,US-Bi2,1.23,2.129,0.026
2016-09-26,US-Tw3,3.537,2.13,0.075
2016-09-26,US-Twt,4.331,2.125,0.092
2016-09-27,US-Bi1,3.63,2.126,0.077
2016-09-27,US-Bi2,1.398,2.129,0.03
