time,site,et,hectares,megaliters
2016-04-10,US-Twt,0.8,2.125,0.017
2016-04-11,US-Bi1,2.79,2.126,0.059
2016-04-11,US-Bi2,1.975,2.129,0.042
2016-04-11,US-Tw3,1.106,2.13,0.024
2016-04-11,US-Twt,1.37,2.125,0.029
2016-04-12,US-Bi1,3.714,2.126,0.079
2016-04-12,US-Bi2,2.509,2.129,0.053
2016-04-12,US-Tw3,1.383,2.13,0.029
2016-04-12,US-Twt,1.692,2.125,0.036
2016-04-13,US-Bi1,4.467,2.126,0.095
2016-04-13,US-Bi2,2.877,2.129,0.061
2016-04-13,US-Tw3,1.629,2.13,0.035
2016-04-13,US-Twt,1.964,2.125,0.042
2016-04-14,US-Bi1,3.932,2.126,0.084
2016-04-14,US-Bi2,2.413,2.129,0.051
2016-04-14,US-Tw3,1.252,2.13,0.027
2016-04-14,US-Twt,1.484,2.125,0.032
2016-04-15,US-Bi1,5.527,2.126,0.118
2016-04-15,US-Bi2,3.228,2.129,0.069
2016-04-15,US-Tw3,1.623,2.13,0.035
2016-04-15,US-Twt,1.889,2.125,0.04
2016-04-16,US-Bi1,5.091,2.126,0.108
2016-04-16,US-Bi2,2.827,2.129,0.06
2016-04-16,US-Tw3,1.474,2.13,0.031
2016-04-16,US-Twt,1.68,2.125,0.036
2016-04-17,US-Bi1,4.912,2.126,0.104
2016-04-17,US-Bi2,2.617,2.129,0.056
2016-04-17,US-Tw3,1.238,2.13,0.026
2016-04-17,US-Twt,1.477,2.125,0.031
2016-04-18,US-Bi1,5.151,2.126,0.11
2016-04-18,US-Bi2,2.629,2.129,0.056
2016-04-18,US-Tw3,1.105,2.13,0.024
2016-04-18,US-Twt,1.396,2.125,0.03
2016-04-19,US-Bi1,5.18,2.126,0.11
2016-04-19,US-Bi2,2.529,2.129,0.054
2016-04-19,US-Tw3,0.903,2.13,0.019
2016-04-19,US-Twt,1.229,2.125,0.026
2016-04-20,US-Bi1,5.423,2.126,0.115
2016-04-20,US-Bi2,2.529,2.129,0.054
2016-04-20,US-Tw3,0.737,2.13,0.016
2016-04-20,US-Twt,1.113,2.125,0.024
2016-04-21,US-Bi1,4.705,2.126,0.1
2016-04-21,US-Bi2,2.093,2.129,0.045
2016-04-21,US-Tw3,0.486,2.13,0.01
2016-04-21,US-Twt,0.854,2.125,0.018
2016-04-22,US-Bi1,3.226,2.126,0.069
2016-04-22,US-Bi2,1.366,2.129,0.029
2016-04-22,US-Tw3,0.228,2.13,0.005
2016-04-22,US-Twt,0.514,2.125,0.011
2016-04-23,US-Bi1,4.542,2.126,0.097
2016-04-23,US-Bi2,1.827,2.129,0.039
2016-04-23,US-Tw3,0.158,2.13,0.003
2016-04-23,US-Twt,0.591,2.125,0.013
2016-04-24,US-Bi1,5.112,2.126,0.109
2016-04-24,US-Bi2,1.949,2.129,0.041
2016-04-24,US-Tw3,0.0,2.13,0.0
2016-04-24,US-Twt,0.512,2.125,0.011
2016-04-25,US-Bi1,5.573,2.126,0.118
2016-04-25,US-Bi2,2.11,2.129,0.045
2016-04-25,US-Tw3,0.435,2.13,0.009
2016-04-25,US-Twt,0.552,2.125,0.012
2016-04-26,US-Bi1,4.846,2.126,0.103
2016-04-26,US-Bi2,1.688,2.129,0.036
2016-04-26,US-Tw3,0.758,2.13,0.016
2016-04-26,US-Twt,0.448,2.125,0.01
2016-04-27,US-Bi1,4.085,2.126,0.087
2016-04-27,US-Bi2,1.303,2.129,0.028
2016-04-27,US-Tw3,0.919,2.13,0.02
2016-04-27,US-Twt,0.336,2.125,0.007
2016-04-28,US-Bi1,5.921,2.126,0.126
2016-04-28,US-Bi2,1.722,2.129,0.037
2016-04-28,US-Tw3,1.773,2.13,0.038
2016-04-28,US-Twt,0.449,2.125,0.01
2016-04-29,US-Bi1,5.59,2.126,0.119
2016-04-29,US-Bi2,1.475,2.129,0.031
2016-04-29,US-Tw3,2.095,2.13,0.045
2016-04-29,US-Twt,0.389,2.125,0.008
2016-04-30,US-Bi1,7.635,2.126,0.162
2016-04-30,US-Bi2,1.816,2.129,0.039
2016-04-30,US-Tw3,3.191,2.13,0.068
2016-04-30,US-Twt,0.449,2.125,0.01
2016-05-01,US-Bi1,6.148,2.126,0.131
2016-05-01,US-Bi2,1.308,2.129,0.028
2016-05-01,US-Tw3,3.076,2.13,0.066
2016-05-01,US-Twt,0.334,2.125,0.007
2016-05-02,US-Bi1,6.262,2.126,0.133
2016-05-02,US-Bi2,1.182,2.129,0.025
2016-05-02,US-Tw3,3.516,2.13,0.075
2016-05-02,US-Twt,0.297,2.125,0.006
2016-05-03,US-Bi1,5.648,2.126,0.12
2016-05-03,US-Bi2,0.999,2.129,0.021
2016-05-03,US-Tw3,3.204,2.13,0.068
2016-05-03,US-Twt,0.264,2.125,0.006
2016-05-04,US-Bi1,5.613,2.126,0.119
2016-05-04,US-Bi2,0.926,2.129,0.02
2016-05-04,US-Tw3,3.275,2.13,0.07
2016-05-04,US-Twt,0.263,2.125,0.006
2016-05-05,US-Bi1,4.44,2.126,0.094
2016-05-05,US-Bi2,0.679,2.129,0.014
2016-05-05,US-Tw3,2.595,2.13,0.055
2016-05-05,US-Twt,0.204,2.125,0.004
2016-05-06,US-Bi1,3.167,2.126,0.067
2016-05-06,US-Bi2,0.446,2.129,0.009
2016-05-06,US-Tw3,1.883,2.13,0.04
2016-05-06,US-Twt,0.145,2.125,0.003
2016-05-07,US-Bi1,1.799,2.126,0.038
2016-05-07,US-Bi2,0.231,2.129,0.005
2016-05-07,US-Tw3,1.068,2.13,0.023
2016-05-07,US-Twt,0.08,2.125,0.002
2016-05-08,US-Bi1,3.686,2.126,0.078
2016-05-08,US-Bi2,0.427,2.129,0.009
2016-05-08,US-Tw3,2.544,2.13,0.054
2016-05-08,US-Twt,0.187,2.125,0.004
2016-05-09,US-Bi1,5.106,2.126,0.109
2016-05-09,US-Bi2,0.527,2.129,0.011
2016-05-09,US-Tw3,3.484,2.13,0.074
2016-05-09,US-Twt,0.251,2.125,0.005
2016-05-10,US-Bi1,6.396,2.126,0.136
2016-05-10,US-Bi2,0.578,2.129,0.012
2016-05-10,US-Tw3,4.309,2.13,0.092
2016-05-10,US-Twt,0.304,2.125,0.006
2016-05-11,US-Bi1,6.555,2.126,0.139
2016-05-11,US-Bi2,0.497,2.129,0.011
2016-05-11,US-Tw3,4.149,2.13,0.088
2016-05-11,US-Twt,0.273,2.125,0.006
2016-05-12,US-Bi1,6.703,2.126,0.143
2016-05-12,US-Bi2,0.441,2.129,0.009
2016-05-12,US-Tw3,4.059,2.13,0.086
2016-05-12,US-Twt,0.246,2.125,0.005
2016-05-13,US-Bi1,5.724,2.126,0.122
2016-05-13,US-Bi2,0.318,2.129,0.007
2016-05-13,US-Tw3,3.358,2.13,0.072
2016-05-13,US-Twt,0.185,2.125,0.004
2016-05-14,US-Bi1,5.875,2.126,0.125
2016-05-14,US-Bi2,0.264,2.129,0.006
2016-05-14,US-Tw3,3.475,2.13,0.074
2016-05-14,US-Twt,0.17,2.125,0.004
