time,site,et,hectares,megaliters
2016-05-15,US-Bi1,5.674,2.126,0.121
2016-05-15,US-Bi2,0.0,2.129,0.0
2016-05-15,US-Tw3,5.431,2.13,0.116
2016-05-15,US-Twt,0.077,2.125,0.002
2016-05-16,US-Bi1,6.381,2.126,0.136
2016-05-16,US-Bi2,0.0,2.129,0.0
2016-05-16,US-Tw3,6.109,2.13,0.13
2016-05-16,US-Twt,0.069,2.125,0.001
2016-05-17,US-Bi1,7.075,2.126,0.15
2016-05-17,US-Bi2,0.0,2.129,0.0
2016-05-17,US-Tw3,6.799,2.13,0.145
2016-05-17,US-Twt,0.057,2.125,0.001
2016-05-18,US-Bi1,7.481,2.126,0.159
2016-05-18,US-Bi2,0.0,2.129,0.0
2016-05-18,US-Tw3,7.682,2.13,0.164
2016-05-18,US-Twt,0.043,2.125,0.001
2016-05-19,US-Bi1,5.503,2.126,0.117
2016-05-19,US-Bi2,0.0,2.129,0.0
2016-05-19,US-Tw3,5.598,2.13,0.119
2016-05-19,US-Twt,0.07,2.125,0.001
2016-05-20,US-Bi1,4.827,2.126,0.103
2016-05-20,US-Bi2,0.0,2.129,0.0
2016-05-20,US-Tw3,4.973,2.13,0.106
2016-05-20,US-Twt,0.097,2.125,0.002
2016-05-21,US-Bi1,3.618,2.126,0.077
2016-05-21,US-Bi2,0.0,2.129,0.0
2016-05-21,US-Tw3,3.882,2.13,0.083
2016-05-21,US-Twt,0.102,2.125,0.002
2016-05-22,US-Bi1,4.491,2.126,0.095
2016-05-22,US-Bi2,0.0,2.129,0.0
2016-05-22,US-Tw3,4.637,2.13,0.099
2016-05-22,US-Twt,0.153,2.125,0.003
2016-05-23,US-Bi1,4.013,2.126,0.085
2016-05-23,US-Bi2,0.0,2.129,0.0
2016-05-23,US-Tw3,4.56,2.13,0.097
2016-05-23,US-Twt,0.181,2.125,0.004
2016-05-24,US-Bi1,4.604,2.126,0.098
2016-05-24,US-Bi2,0.0,2.129,0.0
2016-05-24,US-Tw3,5.043,2.13,0.107
2016-05-24,US-Twt,0.234,2.125,0.005
2016-05-25,US-Bi1,5.011,2.126,0.107
2016-05-25,US-Bi2,0.0,2.129,0.0
2016-05-25,US-Tw3,5.248,2.13,0.112
2016-05-25,US-Twt,0.279,2.125,0.006
2016-05-26,US-Bi1,5.498,2.126,0.117
2016-05-26,US-Bi2,0.0,2.129,0.0
2016-05-26,US-Tw3,6.018,2.13,0.128
2016-05-26,US-Twt,0.359,2.125,0.008
2016-05-27,US-Bi1,5.933,2.126,0.126
2016-05-27,US-Bi2,0.005,2.129,0.0
2016-05-27,US-Tw3,6.177,2.13,0.132
2016-05-27,US-Twt,0.474,2.125,0.01
2016-05-28,US-Bi1,6.378,2.126,0.136
2016-05-28,US-Bi2,0.011,2.129,0.0
2016-05-28,US-Tw3,6.398,2.13,0.136
2016-05-28,US-Twt,0.609,2.125,0.013
2016-05-29,US-Bi1,6.742,2.126,0.143
2016-05-29,US-Bi2,0.018,2.129,0.0
2016-05-29,US-Tw3,6.249,2.13,0.133
2016-05-29,US-Twt,0.718,2.125,0.015
2016-05-30,US-Bi1,6.929,2.126,0.147
2016-05-30,US-Bi2,0.024,2.129,0.001
2016-05-30,US-Tw3,6.175,2.13,0.132
2016-05-30,US-Twt,0.841,2.125,0.018
2016-05-31,US-Bi1,7.4,2.126,0.157
2016-05-31,US-Bi2,0.032,2.129,0.001
2016-05-31,US-Tw3,6.323,2.13,0.135
2016-05-31,US-Twt,1.006,2.125,0.021
2016-06-01,US-Bi1,6.997,2.126,0.149
2016-06-01,US-Bi2,0.035,2.129,0.001
2016-06-01,US-Tw3,5.458,2.13,0.116
2016-06-01,US-Twt,1.005,2.125,0.021
2016-06-02,US-Bi1,7.185,2.126,0.153
2016-06-02,US-Bi2,0.042,2.129,0.001
2016-06-02,US-Tw3,5.364,2.13,0.114
2016-06-02,US-Twt,1.134,2.125,0.024
2016-06-03,US-Bi1,7.664,2.126,0.163
2016-06-03,US-Bi2,0.05,2.129,0.001
2016-06-03,US-Tw3,5.458,2.13,0.116
2016-06-03,US-Twt,1.316,2.125,0.028
2016-06-04,US-Bi1,7.085,2.126,0.151
2016-06-04,US-Bi2,0.051,2.129,0.001
2016-06-04,US-Tw3,4.696,2.13,0.1
2016-06-04,US-Twt,1.285,2.125,0.027
2016-06-05,US-Bi1,8.258,2.126,0.176
2016-06-05,US-Bi2,0.066,2.129,0.001
2016-06-05,US-Tw3,5.13,2.13,0.109
2016-06-05,US-Twt,1.589,2.125,0.034
2016-06-06,US-Bi1,7.069,2.126,0.15
2016-06-06,US-Bi2,0.061,2.129,0.001
2016-06-06,US-Tw3,4.008,2.13,0.085
2016-06-06,US-Twt,1.401,2.125,0.03
2016-06-07,US-Bi1,6.655,2.126,0.141
2016-06-07,US-Bi2,0.062,2.129,0.001
2016-06-07,US-Tw3,3.52,2.13,0.075
2016-06-07,US-Twt,1.387,2.125,0.029
2016-06-08,US-Bi1,6.533,2.126,0.139
2016-06-08,US-Bi2,0.065,2.129,0.001
2016-06-08,US-Tw3,3.216,2.13,0.069
2016-06-08,US-Twt,1.428,2.125,0.03
2016-06-09,US-Bi1,6.82,2.126,0.145
2016-06-09,US-Bi2,0.072,2.129,0.002
2016-06-09,US-Tw3,3.212,2.13,0.068
2016-06-09,US-Twt,1.607,2.125,0.034
2016-06-10,US-Bi1,7.113,2.126,0.151
2016-06-10,US-Bi2,0.08,2.129,0.002
2016-06-10,US-Tw3,3.183,2.13,0.068
2016-06-10,US-Twt,1.797,2.125,0.038
2016-06-11,US-Bi1,7.41,2.126,0.158
2016-06-11,US-Bi2,0.088,2.129,0.002
2016-06-11,US-Tw3,3.046,2.13,0.065
2016-06-11,US-Twt,1.944,2.125,0.041
2016-06-12,US-Bi1,8.014,2.126,0.17
2016-06-12,US-Bi2,0.612,2.129,0.013
2016-06-12,US-Tw3,3.323,2.13,0.071
2016-06-12,US-Twt,1.995,2.125,0.042
2016-06-13,US-Bi1,6.957,2.126,0.148
2016-06-13,US-Bi2,0.996,2.129,0.021
2016-06-13,US-Tw3,2.999,2.13,0.064
2016-06-13,US-Twt,1.691,2.125,0.036
2016-06-14,US-Bi1,6.434,2.126,0.137
2016-06-14,US-Bi2,1.366,2.129,0.029
2016-06-14,US-Tw3,2.97,2.13,0.063
2016-06-14,US-Twt,1.571,2.125,0.033
2016-06-15,US-Bi1,5.333,2.126,0.113
2016-06-15,US-Bi2,1.514,2.129,0.032
2016-06-15,US-Tw3,2.531,2.13,0.054
2016-06-15,US-Twt,1.253,2.125,0.027
2016-06-16,US-Bi1,5.722,2.126,0.122
2016-06-16,US-Bi2,2.05,2.129,0.044
2016-06-16,US-Tw3,2.81,2.13,0.06
2016-06-16,US-Twt,1.3,2.125,0.028
2016-06-17,US-Bi1,3.523,2.126,0.075
2016-06-17,US-Bi2,1.533,2.129,0.033
2016-06-17,US-Tw3,1.69,2.13,0.036
2016-06-17,US-Twt,0.729,2.125,0.015
2016-06-18,US-Bi1,5.887,2.126,0.125
2016-06-18,US-Bi2,3.032,2.129,0.065
2016-06-18,US-Tw3,3.155,2.13,0.067
2016-06-18,US-Twt,1.266,2.125,0.027
2016-06-19,US-Bi1,6.417,2.126,0.136
2016-06-19,US-Bi2,3.838,2.129,0.082
2016-06-19,US-Tw3,3.602,2.13,0.077
2016-06-19,US-Twt,1.341,2.125,0.028
2016-06-20,US-Bi1,7.041,2.126,0.15
2016-06-20,US-Bi2,4.596,2.129,0.098
2016-06-20,US-Tw3,4.243,2.13,0.09
2016-06-20,US-Twt,2.127,2.125,0.045
2016-06-21,US-Bi1,7.232,2.126,0.154
2016-06-21,US-Bi2,5.161,2.129,0.11
2016-06-21,US-Tw3,4.875,2.13,0.104
2016-06-21,US-Twt,3.014,2.125,0.064
2016-06-22,US-Bi1,6.427,2.126,0.137
2016-06-22,US-Bi2,5.026,2.129,0.107
2016-06-22,US-Tw3,4.706,2.13,0.1
2016-06-22,US-Twt,3.413,2.125,0.073
2016-06-23,US-Bi1,6.106,2.126,0.13
2016-06-23,US-Bi2,5.247,2.129,0.112
2016-06-23,US-Tw3,5.028,2.13,0.107
2016-06-23,US-Twt,4.139,2.125,0.088
2016-06-24,US-Bi1,5.504,2.126,0.117
2016-06-24,US-Bi2,5.214,2.129,0.111
2016-06-24,US-Tw3,5.178,2.13,0.11
2016-06-24,US-Twt,4.729,2.125,0.1
2016-06-25,US-Bi1,5.625,2.126,0.12
2016-06-25,US-Bi2,5.899,2.129,0.126
2016-06-25,US-Tw3,5.766,2.13,0.123
2016-06-25,US-Twt,5.746,2.125,0.122
2016-06-26,US-Bi1,5.378,2.126,0.114
2016-06-26,US-Bi2,6.274,2.129,0.134
2016-06-26,US-Tw3,6.054,2.13,0.129
2016-06-26,US-Twt,6.499,2.125,0.138
2016-06-27,US-Bi1,4.619,2.126,0.098
2016-06-27,US-Bi2,6.029,2.129,0.128
2016-06-27,US-Tw3,6.075,2.13,0.129
2016-06-27,US-Twt,6.955,2.125,0.148
2016-06-28,US-Bi1,5.546,2.126,0.118
2016-06-28,US-Bi2,6.744,2.129,0.144
2016-06-28,US-Tw3,6.512,2.13,0.139
2016-06-28,US-Twt,7.476,2.125,0.159
2016-06-29,US-Bi1,5.4,2.126,0.115
2016-06-29,US-Bi2,6.165,2.129,0.131
2016-06-29,US-Tw3,5.663,2.13,0.121
2016-06-29,US-Twt,6.519,2.125,0.139
2016-06-30,US-Bi1,5.844,2.126,0.124
2016-06-30,US-Bi2,6.303,2.129,0.134
2016-06-30,US-Tw3,5.762,2.13,0.123
2016-06-30,US-Twt,6.651,2.125,0.141
2016-07-01,US-Bi1,5.757,2.126,0.122
2016-07-01,US-Bi2,5.897,2.129,0.126
2016-07-01,US-Tw3,5.26,2.13,0.112
2016-07-01,US-Twt,6.089,2.125,0.129
2016-07-02,US-Bi1,5.563,2.126,0.118
2016-07-02,US-Bi2,5.436,2.129,0.116
2016-07-02,US-Tw3,4.717,2.13,0.1
2016-07-02,US-Twt,5.475,2.125,0.116
2016-07-03,US-Bi1,6.17,2.126,0.131
2016-07-03,US-Bi2,5.775,2.129,0.123
2016-07-03,US-Tw3,4.814,2.13,0.103
2016-07-03,US-Twt,5.603,2.125,0.119
2016-07-04,US-Bi1,6.211,2.126,0.132
2016-07-04,US-Bi2,5.588,2.129,0.119
2016-07-04,US-Tw3,4.595,2.13,0.098
2016-07-04,US-Twt,5.363,2.125,0.114
2016-07-05,US-Bi1,6.213,2.126,0.132
2016-07-05,US-Bi2,5.388,2.129,0.115
2016-07-05,US-Tw3,4.377,2.13,0.093
2016-07-05,US-Twt,5.125,2.125,0.109
2016-07-06,US-Bi1,6.583,2.126,0.14
2016-07-06,US-Bi2,5.653,2.129,0.12
2016-07-06,US-Tw3,4.402,2.13,0.094
2016-07-06,US-Twt,5.533,2.125,0.118
2016-07-07,US-Bi1,6.218,2.126,0.132
2016-07-07,US-Bi2,5.289,2.129,0.113
2016-07-07,US-Tw3,3.894,2.13,0.083
2016-07-07,US-Twt,5.267,2.125,0.112
2016-07-08,US-Bi1,6.876,2.126,0.146
2016-07-08,US-Bi2,5.793,2.129,0.123
2016-07-08,US-Tw3,3.897,2.13,0.083
2016-07-08,US-Twt,5.686,2.125,0.121
2016-07-09,US-Bi1,6.404,2.126,0.136
2016-07-09,US-Bi2,5.345,2.129,0.114
2016-07-09,US-Tw3,3.473,2.13,0.074
2016-07-09,US-Twt,5.482,2.125,0.116
2016-07-10,US-Bi1,7.272,2.126,0.155
2016-07-10,US-Bi2,6.015,2.129,0.128
2016-07-10,US-Tw3,3.782,2.13,0.081
2016-07-10,US-Twt,6.481,2.125,0.138
2016-07-11,US-Bi1,8.064,2.126,0.171
2016-07-11,US-Bi2,6.611,2.129,0.141
2016-07-11,US-Tw3,3.759,2.13,0.08
2016-07-11,US-Twt,7.018,2.125,0.149
2016-07-12,US-Bi1,7.878,2.126,0.167
2016-07-12,US-Bi2,6.403,2.129,0.136
2016-07-12,US-Tw3,3.376,2.13,0.072
2016-07-12,US-Twt,6.898,2.125,0.147
2016-07-13,US-Bi1,8.594,2.126,0.183
2016-07-13,US-Bi2,6.925,2.129,0.147
2016-07-13,US-Tw3,3.393,2.13,0.072
2016-07-13,US-Twt,7.626,2.125,0.162
2016-07-14,US-Bi1,8.165,2.126,0.174
2016-07-14,US-Bi2,7.255,2.129,0.154
2016-07-14,US-Tw3,3.709,2.13,0.079
2016-07-14,US-Twt,7.975,2.125,0.169
2016-07-15,US-Bi1,6.755,2.126,0.144
2016-07-15,US-Bi2,6.689,2.129,0.142
2016-07-15,US-Tw3,3.529,2.13,0.075
2016-07-15,US-Twt,7.278,2.125,0.155
2016-07-16,US-Bi1,5.622,2.126,0.12
2016-07-16,US-Bi2,6.285,2.129,0.134
2016-07-16,US-Tw3,3.488,2.13,0.074
2016-07-16,US-Twt,6.918,2.125,0.147
2016-07-17,US-Bi1,4.52,2.126,0.096
2016-07-17,US-Bi2,5.799,2.129,0.123
2016-07-17,US-Tw3,3.471,2.13,0.074
2016-07-17,US-Twt,6.637,2.125,0.141
2016-07-18,US-Bi1,3.638,2.126,0.077
2016-07-18,US-Bi2,5.475,2.129,0.117
2016-07-18,US-Tw3,3.339,2.13,0.071
2016-07-18,US-Twt,6.167,2.125,0.131
2016-07-19,US-Bi1,3.19,2.126,0.068
2016-07-19,US-Bi2,5.806,2.129,0.124
2016-07-19,US-Tw3,3.745,2.13,0.08
2016-07-19,US-Twt,6.694,2.125,0.142
2016-07-20,US-Bi1,2.774,2.126,0.059
2016-07-20,US-Bi2,6.382,2.129,0.136
2016-07-20,US-Tw3,4.334,2.13,0.092
2016-07-20,US-Twt,7.508,2.125,0.16
2016-07-21,US-Bi1,1.965,2.126,0.042
2016-07-21,US-Bi2,6.14,2.129,0.131
2016-07-21,US-Tw3,4.233,2.13,0.09
2016-07-21,US-Twt,7.121,2.125,0.151
2016-07-22,US-Bi1,2.621,2.126,0.056
2016-07-22,US-Bi2,6.945,2.129,0.148
2016-07-22,US-Tw3,5.073,2.13,0.108
2016-07-22,US-Twt,8.167,2.125,0.174
2016-07-23,US-Bi1,3.438,2.126,0.073
2016-07-23,US-Bi2,7.932,2.129,0.169
2016-07-23,US-Tw3,5.978,2.13,0.127
2016-07-23,US-Twt,9.239,2.125,0.196
2016-07-24,US-Bi1,3.789,2.126,0.081
2016-07-24,US-Bi2,7.757,2.129,0.165
2016-07-24,US-Tw3,6.36,2.13,0.135
2016-07-24,US-Twt,9.458,2.125,0.201
2016-07-25,US-Bi1,4.018,2.126,0.085
2016-07-25,US-Bi2,7.406,2.129,0.158
2016-07-25,US-Tw3,6.196,2.13,0.132
2016-07-25,US-Twt,8.89,2.125,0.189
2016-07-26,US-Bi1,4.555,2.126,0.097
2016-07-26,US-Bi2,7.649,2.129,0.163
2016-07-26,US-Tw3,6.492,2.13,0.138
2016-07-26,US-Twt,9.004,2.125,0.191
2016-07-27,US-Bi1,5.336,2.126,0.113
2016-07-27,US-Bi2,8.242,2.129,0.175
2016-07-27,US-Tw3,7.316,2.13,0.156
2016-07-27,US-Twt,9.828,2.125,0.209
2016-07-28,US-Bi1,5.75,2.126,0.122
2016-07-28,US-Bi2,8.231,2.129,0.175
2016-07-28,US-Tw3,7.556,2.13,0.161
2016-07-28,US-Twt,9.848,2.125,0.209
2016-07-29,US-Bi1,6.417,2.126,0.136
2016-07-29,US-Bi2,8.573,2.129,0.183
2016-07-29,US-Tw3,8.036,2.13,0.171
2016-07-29,US-Twt,10.178,2.125,0.216
2016-07-30,US-Bi1,6.043,2.126,0.128
2016-07-30,US-Bi2,7.686,2.129,0.164
2016-07-30,US-Tw3,6.67,2.13,0.142
2016-07-30,US-Twt,9.067,2.125,0.193
2016-07-31,US-Bi1,5.195,2.126,0.11
2016-07-31,US-Bi2,6.3,2.129,0.134
2016-07-31,US-Tw3,5.01,2.13,0.107
2016-07-31,US-Twt,7.359,2.125,0.156
2016-08-01,US-Bi1,5.198,2.126,0.111
2016-08-01,US-Bi2,6.015,2.129,0.128
2016-08-01,US-Tw3,4.518,2.13,0.096
2016-08-01,US-Twt,7.227,2.125,0.154
2016-08-02,US-Bi1,5.601,2.126,0.119
2016-08-02,US-Bi2,6.192,2.129,0.132
2016-08-02,US-Tw3,4.419,2.13,0.094
2016-08-02,US-Twt,7.773,2.125,0.165
2016-08-03,US-Bi1,6.333,2.126,0.135
2016-08-03,US-Bi2,6.694,2.129,0.143
2016-08-03,US-Tw3,4.246,2.13,0.09
2016-08-03,US-Twt,8.31,2.125,0.177
2016-08-04,US-Bi1,4.921,2.126,0.105
2016-08-04,US-Bi2,4.978,2.129,0.106
2016-08-04,US-Tw3,2.786,2.13,0.059
2016-08-04,US-Twt,6.156,2.125,0.131
2016-08-05,US-Bi1,4.99,2.126,0.106
2016-08-05,US-Bi2,4.834,2.129,0.103
2016-08-05,US-Tw3,2.399,2.13,0.051
2016-08-05,US-Twt,6.105,2.125,0.13
2016-08-06,US-Bi1,5.567,2.126,0.118
2016-08-06,US-Bi2,5.17,2.129,0.11
2016-08-06,US-Tw3,2.143,2.13,0.046
2016-08-06,US-Twt,6.444,2.125,0.137
2016-08-07,US-Bi1,6.008,2.126,0.128
2016-08-07,US-Bi2,5.501,2.129,0.117
2016-08-07,US-Tw3,2.089,2.13,0.044
2016-08-07,US-Twt,6.968,2.125,0.148
2016-08-08,US-Bi1,6.547,2.126,0.139
2016-08-08,US-Bi2,5.914,2.129,0.126
2016-08-08,US-Tw3,2.031,2.13,0.043
2016-08-08,US-Twt,7.596,2.125,0.161
2016-08-09,US-Bi1,6.562,2.126,0.14
2016-08-09,US-Bi2,5.848,2.129,0.125
2016-08-09,US-Tw3,1.819,2.13,0.039
2016-08-09,US-Twt,7.734,2.125,0.164
2016-08-10,US-Bi1,6.391,2.126,0.136
2016-08-10,US-Bi2,5.621,2.129,0.12
2016-08-10,US-Tw3,1.46,2.13,0.031
2016-08-10,US-Twt,7.175,2.125,0.152
2016-08-11,US-Bi1,6.675,2.126,0.142
2016-08-11,US-Bi2,5.795,2.129,0.123
2016-08-11,US-Tw3,1.258,2.13,0.027
2016-08-11,US-Twt,7.312,2.125,0.155
2016-08-12,US-Bi1,6.965,2.126,0.148
2016-08-12,US-Bi2,5.97,2.129,0.127
2016-08-12,US-Tw3,1.078,2.13,0.023
2016-08-12,US-Twt,7.65,2.125,0.163
2016-08-13,US-Bi1,7.261,2.126,0.154
2016-08-13,US-Bi2,6.146,2.129,0.131
2016-08-13,US-Tw3,0.891,2.13,0.019
2016-08-13,US-Twt,8.093,2.125,0.172
2016-08-14,US-Bi1,7.659,2.126,0.163
2016-08-14,US-Bi2,6.403,2.129,0.136
2016-08-14,US-Tw3,0.655,2.13,0.014
2016-08-14,US-Twt,8.235,2.125,0.175
2016-08-15,US-Bi1,6.184,2.126,0.131
2016-08-15,US-Bi2,5.511,2.129,0.117
2016-08-15,US-Tw3,0.977,2.13,0.021
2016-08-15,US-Twt,7.102,2.125,0.151
2016-08-16,US-Bi1,5.761,2.126,0.122
2016-08-16,US-Bi2,5.507,2.129,0.117
2016-08-16,US-Tw3,1.418,2.13,0.03
2016-08-16,US-Twt,7.182,2.125,0.153
2016-08-17,US-Bi1,5.399,2.126,0.115
2016-08-17,US-Bi2,5.579,2.129,0.119
2016-08-17,US-Tw3,1.908,2.13,0.041
2016-08-17,US-Twt,7.353,2.125,0.156
2016-08-18,US-Bi1,4.601,2.126,0.098
2016-08-18,US-Bi2,5.188,2.129,0.11
2016-08-18,US-Tw3,2.185,2.13,0.047
2016-08-18,US-Twt,6.753,2.125,0.144
2016-08-19,US-Bi1,4.163,2.126,0.089
2016-08-19,US-Bi2,5.183,2.129,0.11
2016-08-19,US-Tw3,2.514,2.13,0.054
2016-08-19,US-Twt,6.449,2.125,0.137
2016-08-20,US-Bi1,3.605,2.126,0.077
2016-08-20,US-Bi2,5.027,2.129,0.107
2016-08-20,US-Tw3,2.906,2.13,0.062
2016-08-20,US-Twt,6.336,2.125,0.135
2016-08-21,US-Bi1,3.016,2.126,0.064
2016-08-21,US-Bi2,4.801,2.129,0.102
2016-08-21,US-Tw3,3.201,2.13,0.068
2016-08-21,US-Twt,6.042,2.125,0.128
2016-08-22,US-Bi1,2.379,2.126,0.051
2016-08-22,US-Bi2,4.436,2.129,0.094
2016-08-22,US-Tw3,3.368,2.13,0.072
2016-08-22,US-Twt,5.578,2.125,0.119
2016-08-23,US-Bi1,2.614,2.126,0.056
2016-08-23,US-Bi2,4.466,2.129,0.095
2016-08-23,US-Tw3,3.597,2.13,0.077
2016-08-23,US-Twt,5.586,2.125,0.119
2016-08-24,US-Bi1,3.172,2.126,0.067
2016-08-24,US-Bi2,5.016,2.129,0.107
2016-08-24,US-Tw3,4.318,2.13,0.092
2016-08-24,US-Twt,6.325,2.125,0.134
2016-08-25,US-Bi1,3.317,2.126,0.071
2016-08-25,US-Bi2,4.898,2.129,0.104
2016-08-25,US-Tw3,4.365,2.13,0.093
2016-08-25,US-Twt,6.059,2.125,0.129
2016-08-26,US-Bi1,3.041,2.126,0.065
2016-08-26,US-Bi2,4.222,2.129,0.09
2016-08-26,US-Tw3,3.872,2.13,0.082
2016-08-26,US-Twt,5.118,2.125,0.109
2016-08-27,US-Bi1,3.283,2.126,0.07
2016-08-27,US-Bi2,4.312,2.129,0.092
2016-08-27,US-Tw3,4.119,2.13,0.088
2016-08-27,US-Twt,5.203,2.125,0.111
2016-08-28,US-Bi1,3.852,2.126,0.082
2016-08-28,US-Bi2,4.809,2.129,0.102
2016-08-28,US-Tw3,5.012,2.13,0.107
2016-08-28,US-Twt,6.07,2.125,0.129
2016-08-29,US-Bi1,4.326,2.126,0.092
2016-08-29,US-Bi2,5.156,2.129,0.11
2016-08-29,US-Tw3,5.466,2.13,0.116
2016-08-29,US-Twt,6.366,2.125,0.135
2016-08-30,US-Bi1,4.901,2.126,0.104
2016-08-30,US-Bi2,5.598,2.129,0.119
2016-08-30,US-Tw3,6.298,2.13,0.134
2016-08-30,US-Twt,7.072,2.125,0.15
2016-08-31,US-Bi1,4.803,2.126,0.102
2016-08-31,US-Bi2,4.879,2.129,0.104
2016-08-31,US-Tw3,5.815,2.13,0.124
2016-08-31,US-Twt,6.539,2.125,0.139
2016-09-01,US-Bi1,4.419,2.126,0.094
2016-09-01,US-Bi2,3.942,2.129,0.084
2016-09-01,US-Tw3,5.232,2.13,0.111
2016-09-01,US-Twt,5.895,2.125,0.125
2016-09-02,US-Bi1,4.779,2.126,0.102
2016-09-02,US-Bi2,3.682,2.129,0.078
2016-09-02,US-Tw3,5.466,2.13,0.116
2016-09-02,US-Twt,6.168,2.125,0.131
2016-09-03,US-Bi1,4.432,2.126,0.094
2016-09-03,US-Bi2,2.888,2.129,0.061
2016-09-03,US-Tw3,4.92,2.13,0.105
2016-09-03,US-Twt,5.563,2.125,0.118
2016-09-04,US-Bi1,4.238,2.126,0.09
2016-09-04,US-Bi2,2.268,2.129,0.048
2016-09-04,US-Tw3,4.643,2.13,0.099
2016-09-04,US-Twt,5.259,2.125,0.112
2016-09-05,US-Bi1,4.846,2.126,0.103
2016-09-05,US-Bi2,2.04,2.129,0.043
2016-09-05,US-Tw3,5.021,2.13,0.107
2016-09-05,US-Twt,5.699,2.125,0.121
2016-09-06,US-Bi1,5.221,2.126,0.111
2016-09-06,US-Bi2,1.614,2.129,0.034
2016-09-06,US-Tw3,5.376,2.13,0.115
2016-09-06,US-Twt,6.114,2.125,0.13
2016-09-07,US-Bi1,5.355,2.126,0.114
2016-09-07,US-Bi2,1.068,2.129,0.023
2016-09-07,US-Tw3,5.245,2.13,0.112
2016-09-07,US-Twt,5.978,2.125,0.127
2016-09-08,US-Bi1,4.969,2.126,0.106
2016-09-08,US-Bi2,1.001,2.129,0.021
2016-09-08,US-Tw3,4.56,2.13,0.097
2016-09-08,US-Twt,5.107,2.125,0.109
2016-09-09,US-Bi1,4.912,2.126,0.104
2016-09-09,US-Bi2,0.998,2.129,0.021
2016-09-09,US-Tw3,4.886,2.13,0.104
2016-09-09,US-Twt,5.38,2.125,0.114
2016-09-10,US-Bi1,5.44,2.126,0.116
2016-09-10,US-Bi2,1.116,2.129,0.024
2016-09-10,US-Tw3,5.304,2.13,0.113
2016-09-10,US-Twt,5.742,2.125,0.122
2016-09-11,US-Bi1,4.038,2.126,0.086
2016-09-11,US-Bi2,0.836,2.129,0.018
2016-09-11,US-Tw3,4.071,2.13,0.087
2016-09-11,US-Twt,4.336,2.125,0.092
2016-09-12,US-Bi1,3.637,2.126,0.077
2016-09-12,US-Bi2,0.759,2.129,0.016
2016-09-12,US-Tw3,3.721,2.13,0.079
2016-09-12,US-Twt,3.9,2.125,0.083
2016-09-13,US-Bi1,3.4,2.126,0.072
2016-09-13,US-Bi2,0.716,2.129,0.015
2016-09-13,US-Tw3,3.528,2.13,0.075
2016-09-13,US-Twt,3.64,2.125,0.077
2016-09-14,US-Bi1,3.931,2.126,0.084
2016-09-14,US-Bi2,0.835,2.129,0.018
2016-09-14,US-Tw3,4.202,2.13,0.09
2016-09-14,US-Twt,4.268,2.125,0.091
2016-09-15,US-Bi1,4.466,2.126,0.095
2016-09-15,US-Bi2,0.957,2.129,0.02
2016-09-15,US-Tw3,4.986,2.13,0.106
2016-09-15,US-Twt,4.987,2.125,0.106
2016-09-16,US-Bi1,4.631,2.126,0.098
2016-09-16,US-Bi2,0.885,2.129,0.019
2016-09-16,US-Tw3,4.933,2.13,0.105
2016-09-16,US-Twt,5.152,2.125,0.109
2016-09-17,US-Bi1,5.1,2.126,0.108
2016-09-17,US-Bi2,0.842,2.129,0.018
2016-09-17,US-Tw3,5.107,2.13,0.109
2016-09-17,US-Twt,5.583,2.125,0.119
2016-09-18,US-Bi1,4.731,2.126,0.101
2016-09-18,US-Bi2,0.655,2.129,0.014
2016-09-18,US-Tw3,4.624,2.13,0.098
2016-09-18,US-Twt,5.304,2.125,0.113
2016-09-19,US-Bi1,5.768,2.126,0.123
2016-09-19,US-Bi2,0.644,2.129,0.014
2016-09-19,US-Tw3,5.262,2.13,0.112
2016-09-19,US-Twt,6.348,2.125,0.135
2016-09-20,US-Bi1,4.908,2.126,0.104
2016-09-20,US-Bi2,0.414,2.129,0.009
2016-09-20,US-Tw3,4.284,2.13,0.091
2016-09-20,US-Twt,5.453,2.125,0.116
2016-09-21,US-Bi1,3.654,2.126,0.078
2016-09-21,US-Bi2,0.207,2.129,0.004
2016-09-21,US-Tw3,3.125,2.13,0.067
2016-09-21,US-Twt,4.211,2.125,0.089
2016-09-22,US-Bi1,3.869,2.126,0.082
2016-09-22,US-Bi2,0.11,2.129,0.002
2016-09-22,US-Tw3,3.239,2.13,0.069
2016-09-22,US-Twt,4.638,2.125,0.099
2016-09-23,US-Bi1,4.32,2.126,0.092
2016-09-23,US-Bi2,0.0,2.129,0.0
2016-09-23,US-Tw3,3.142,2.13,0.067
2016-09-23,US-Twt,4.801,2.125,0.102
2016-09-24,US-Bi1,4.202,2.126,0.089
2016-09-24,US-Bi2,0.0,2.129,0.0
2016-09-24,US-Tw3,3.203,2.13,0.068
2016-09-24,US-Twt,4.971,2.125,0.106
2016-09-25,US-Bi1,2.985,2.126,0.063
2016-09-25,US-Bi2,0.0,2.129,0.0
2016-09-25,US-Tw3,2.432,2.13,0.052
2016-09-25,US-Twt,3.834,2.125,0.081
2016-09-26,US-Bi1,3.391,2.126,0.072
2016-09-26,US-Bi2,0.0,2.129,0.0
2016-09-26,US-Tw3,2.826,2.13,0.06
2016-09-26,US-Twt,4.527,2.125,0.096
2016-09-27,US-Bi1,3.542,2.126,0.075
2016-09-27,US-Bi2,0.0,2.129,0.0
2016-09-27,US-Tw3,2.991,2.13,0.064
